Record,Date,UTC Time,Frecuencia,Presion,caudal1,caudal2
     45089, 1/02/1970,18:06:43,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.427951E+01
     45090, 1/02/1970,18:06:43,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.680789E+01
     45091, 1/02/1970,18:06:43,   5.000000E-01,   1.463779E+01,   4.545455E-01,   1.869494E+01
     45092, 1/02/1970,18:06:44,   5.000000E-01,   1.446549E+01,   4.545455E-01,   1.801849E+01
     45093, 1/02/1970,18:06:44,   5.000000E-01,   1.457215E+01,   4.545455E-01,   1.607045E+01
     45094, 1/02/1970,18:06:45,   5.000000E-01,   1.463779E+01,   4.545455E-01,   1.452717E+01
     45095, 1/02/1970,18:06:45,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.687258E+01
     45096, 1/02/1970,18:06:45,   5.000000E-01,   1.463779E+01,   4.545455E-01,   1.889824E+01
     45097, 1/02/1970,18:06:46,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.802403E+01
     45098, 1/02/1970,18:06:46,   5.000000E-01,   1.449010E+01,   4.545455E-01,   1.568417E+01
     45099, 1/02/1970,18:06:47,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.406881E+01
     45100, 1/02/1970,18:06:47,   5.000000E-01,   1.463779E+01,   4.545455E-01,   1.656947E+01
     45101, 1/02/1970,18:06:47,   5.000000E-01,   1.456395E+01,   4.545455E-01,   1.873006E+01
     45102, 1/02/1970,18:06:48,   5.000000E-01,   1.451472E+01,   4.545455E-01,   1.795749E+01
     45103, 1/02/1970,18:06:48,   5.000000E-01,   1.456395E+01,   4.545455E-01,   1.589671E+01
     45104, 1/02/1970,18:06:49,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.415013E+01
     45105, 1/02/1970,18:06:49,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.696130E+01
     45106, 1/02/1970,18:06:49,   5.000000E-01,   1.463779E+01,   4.545455E-01,   1.874484E+01
     45107, 1/02/1970,18:06:50,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.839183E+01
     45108, 1/02/1970,18:06:50,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.633844E+01
     45109, 1/02/1970,18:06:51,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.422591E+01
     45110, 1/02/1970,18:06:51,   5.000000E-01,   1.469523E+01,   4.545455E-01,   1.668776E+01
     45111, 1/02/1970,18:06:51,   5.000000E-01,   1.458036E+01,   4.545455E-01,   1.859698E+01
     45112, 1/02/1970,18:06:52,   5.000000E-01,   1.457215E+01,   4.545455E-01,   1.814417E+01
     45113, 1/02/1970,18:06:52,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.602239E+01
     45114, 1/02/1970,18:06:53,   5.000000E-01,   1.456395E+01,   4.545455E-01,   1.436452E+01
     45115, 1/02/1970,18:06:53,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.656208E+01
     45116, 1/02/1970,18:06:53,   5.000000E-01,   1.470343E+01,   4.545455E-01,   1.874299E+01
     45117, 1/02/1970,18:06:54,   5.000000E-01,   1.453113E+01,   4.545455E-01,   1.773755E+01
     45118, 1/02/1970,18:06:54,   5.000000E-01,   1.453933E+01,   4.545455E-01,   1.592998E+01
     45119, 1/02/1970,18:06:55,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.407435E+01
     45120, 1/02/1970,18:06:55,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.613698E+01
     45121, 1/02/1970,18:06:55,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.834562E+01
     45122, 1/02/1970,18:06:56,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.805175E+01
     45123, 1/02/1970,18:06:56,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.575809E+01
     45124, 1/02/1970,18:06:57,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.394498E+01
     45125, 1/02/1970,18:06:57,   5.000000E-01,   1.469523E+01,   4.545455E-01,   1.624973E+01
     45126, 1/02/1970,18:06:57,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.851381E+01
     45127, 1/02/1970,18:06:58,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.813492E+01
     45128, 1/02/1970,18:06:58,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.601500E+01
     45129, 1/02/1970,18:06:59,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.410392E+01
     45130, 1/02/1970,18:06:59,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.649924E+01
     45131, 1/02/1970,18:06:59,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.856002E+01
     45132, 1/02/1970,18:07:00,   5.000000E-01,   1.464600E+01,   4.545455E-01,   1.793901E+01
     45133, 1/02/1970,18:07:00,   5.000000E-01,   1.449831E+01,   4.545455E-01,   1.595031E+01
     45134, 1/02/1970,18:07:01,   5.000000E-01,   1.468702E+01,   4.545455E-01,   1.437931E+01
     45135, 1/02/1970,18:07:01,   5.000000E-01,   1.470343E+01,   4.545455E-01,   1.662676E+01
     45136, 1/02/1970,18:07:01,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.878920E+01
     45137, 1/02/1970,18:07:02,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.802218E+01
     45138, 1/02/1970,18:07:02,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.607045E+01
     45139, 1/02/1970,18:07:03,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.434235E+01
     45140, 1/02/1970,18:07:03,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.674320E+01
     45141, 1/02/1970,18:07:03,   5.000000E-01,   1.467882E+01,   4.545455E-01,   1.876887E+01
     45142, 1/02/1970,18:07:04,   5.000000E-01,   1.453113E+01,   4.545455E-01,   1.835486E+01
     45143, 1/02/1970,18:07:04,   5.000000E-01,   1.453113E+01,   4.545455E-01,   1.606490E+01
     45144, 1/02/1970,18:07:05,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.420373E+01
     45145, 1/02/1970,18:07:05,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.667482E+01
     45146, 1/02/1970,18:07:05,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.863764E+01
     45147, 1/02/1970,18:07:06,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.800185E+01
     45148, 1/02/1970,18:07:06,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.610002E+01
     45149, 1/02/1970,18:07:07,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.415013E+01
     45150, 1/02/1970,18:07:07,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.656208E+01
     45151, 1/02/1970,18:07:07,   5.000000E-01,   1.464600E+01,   4.545455E-01,   1.872636E+01
     45152, 1/02/1970,18:07:08,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.837150E+01
     45153, 1/02/1970,18:07:08,   5.000000E-01,   1.458036E+01,   4.545455E-01,   1.626451E+01
     45154, 1/02/1970,18:07:09,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.451793E+01
     45155, 1/02/1970,18:07:09,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.683562E+01
     45156, 1/02/1970,18:07:09,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.865982E+01
     45157, 1/02/1970,18:07:10,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.840846E+01
     45158, 1/02/1970,18:07:10,   5.000000E-01,   1.453933E+01,   4.545455E-01,   1.649739E+01
     45159, 1/02/1970,18:07:11,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.442552E+01
     45160, 1/02/1970,18:07:11,   5.000000E-01,   1.471984E+01,   4.545455E-01,   1.671918E+01
     45161, 1/02/1970,18:07:11,   5.000000E-01,   1.457215E+01,   4.545455E-01,   1.875224E+01
     45162, 1/02/1970,18:07:12,   5.000000E-01,   1.457215E+01,   4.545455E-01,   1.853230E+01
     45163, 1/02/1970,18:07:12,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.649369E+01
     45164, 1/02/1970,18:07:13,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.454750E+01
     45165, 1/02/1970,18:07:13,   5.000000E-01,   1.463779E+01,   4.545455E-01,   1.683007E+01
     45166, 1/02/1970,18:07:13,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.887976E+01
     45167, 1/02/1970,18:07:14,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.850088E+01
     45168, 1/02/1970,18:07:14,   5.000000E-01,   1.456395E+01,   4.545455E-01,   1.658056E+01
