Record,Date,UTC Time,Frecuencia,Presion,caudal1,caudal2
     36184, 1/01/1970, 4:37:23,   5.555555E+00,   1.446549E+01,   7.575758E-01,   1.622015E+01
     36185, 1/01/1970, 4:37:23,   5.555555E+00,   1.469523E+01,   7.575758E-01,   1.658241E+01
     36186, 1/01/1970, 4:37:23,   5.555555E+00,   1.435062E+01,   7.575758E-01,   1.676353E+01
     36187, 1/01/1970, 4:37:24,   5.555555E+00,   1.443267E+01,   7.575758E-01,   1.658980E+01
     36188, 1/01/1970, 4:37:24,   5.555555E+00,   1.448190E+01,   7.575758E-01,   1.663231E+01
     36189, 1/01/1970, 4:37:25,   5.555555E+00,   1.439985E+01,   7.575758E-01,   1.682822E+01
     36190, 1/01/1970, 4:37:25,   5.555555E+00,   1.468702E+01,   7.575758E-01,   1.675429E+01
     36191, 1/01/1970, 4:37:25,   5.555555E+00,   1.448190E+01,   7.575758E-01,   1.691324E+01
     36192, 1/01/1970, 4:37:26,   5.555555E+00,   1.438344E+01,   7.575758E-01,   1.705371E+01
     36193, 1/01/1970, 4:37:26,   5.555555E+00,   1.445728E+01,   7.575758E-01,   1.679126E+01
     36194, 1/01/1970, 4:37:27,   5.555555E+00,   1.445728E+01,   7.575758E-01,   1.662492E+01
     36195, 1/01/1970, 4:37:27,   5.555555E+00,   1.451472E+01,   7.575758E-01,   1.674320E+01
     36196, 1/01/1970, 4:37:27,   5.555555E+00,   1.439164E+01,   7.575758E-01,   1.684486E+01
     36197, 1/01/1970, 4:37:28,   5.555555E+00,   1.445728E+01,   7.575758E-01,   1.668961E+01
     36198, 1/01/1970, 4:37:28,   5.555555E+00,   1.435062E+01,   7.575758E-01,   1.668036E+01
     36199, 1/01/1970, 4:37:29,   5.555555E+00,   1.440805E+01,   7.575758E-01,   1.684116E+01
     36200, 1/01/1970, 4:37:29,   5.555555E+00,   1.454754E+01,   7.575758E-01,   1.719048E+01
     36201, 1/01/1970, 4:37:29,   5.555555E+00,   1.436703E+01,   7.575758E-01,   1.717199E+01
     36202, 1/01/1970, 4:37:30,   5.555555E+00,   1.438344E+01,   7.575758E-01,   1.694281E+01
     36203, 1/01/1970, 4:37:30,   5.555555E+00,   1.449010E+01,   7.575758E-01,   1.595401E+01
     36204, 1/01/1970, 4:37:31,   5.555555E+00,   1.435062E+01,   7.575758E-01,   1.545868E+01
     36205, 1/01/1970, 4:37:31,   5.555555E+00,   1.435062E+01,   7.575758E-01,   1.536812E+01
     36206, 1/01/1970, 4:37:31,   5.555555E+00,   1.446549E+01,   7.575758E-01,   1.562502E+01
     36207, 1/01/1970, 4:37:32,   5.555555E+00,   1.438344E+01,   7.575758E-01,   1.560839E+01
     36208, 1/01/1970, 4:37:32,   5.555555E+00,   1.442446E+01,   7.575758E-01,   1.569156E+01
     36209, 1/01/1970, 4:37:33,   5.555555E+00,   1.453113E+01,   7.575758E-01,   1.574700E+01
     36210, 1/01/1970, 4:37:33,   5.555555E+00,   1.420293E+01,   7.575758E-01,   1.607045E+01
     36211, 1/01/1970, 4:37:33,   5.555555E+00,   1.437523E+01,   7.575758E-01,   1.611665E+01
     36212, 1/01/1970, 4:37:34,   5.555555E+00,   1.445728E+01,   7.575758E-01,   1.576549E+01
     36213, 1/01/1970, 4:37:34,   5.555555E+00,   1.431780E+01,   7.575758E-01,   1.581539E+01
     36214, 1/01/1970, 4:37:35,   5.555555E+00,   1.453933E+01,   7.575758E-01,   1.552706E+01
     36215, 1/01/1970, 4:37:35,   5.555555E+00,   1.434241E+01,   7.575758E-01,   1.547716E+01
     36216, 1/01/1970, 4:37:35,   5.555555E+00,   1.430959E+01,   7.575758E-01,   1.549749E+01
     36217, 1/01/1970, 4:37:36,   5.555555E+00,   1.439164E+01,   7.575758E-01,   1.557882E+01
     36218, 1/01/1970, 4:37:36,   5.555555E+00,   1.446549E+01,   7.575758E-01,   1.531267E+01
     36219, 1/01/1970, 4:37:37,   5.555555E+00,   1.453933E+01,   7.575758E-01,   1.547901E+01
