Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4; 1/02/1970; 6:47:43;3,012;14,8511;   0.000000E+00;12,6161
2;0,8; 1/02/1970; 6:47:43;3,012;14,9168;   0.000000E+00;14,3091
3;1,2; 1/02/1970; 6:47:44;3,012;14,7855;   0.000000E+00;13,7805
4;1,6; 1/02/1970; 6:47:44;3,012;14,8511;   0.000000E+00;13,6955
5;2; 1/02/1970; 6:47:45;3,012;14,9086;   0.000000E+00;15,723
6;2,4; 1/02/1970; 6:47:45;3,012;14,8429;   0.000000E+00;16,856
7;2,8; 1/02/1970; 6:47:45;3,012;14,8675;   0.000000E+00;16,8652
8;3,2; 1/02/1970; 6:47:46;3,012;14,8757;   0.000000E+00;16,8227
9;3,6; 1/02/1970; 6:47:46;3,012;14,884;   0.000000E+00;16,6009
10;4; 1/02/1970; 6:47:47;3,012;14,8757;   0.000000E+00;16,6323
11;4,4; 1/02/1970; 6:47:47;3,012;14,9332;   0.000000E+00;16,1148
12;4,8; 1/02/1970; 6:47:47;3,012;14,8429;   0.000000E+00;16,2128
13;5,2; 1/02/1970; 6:47:48;3,012;14,9414;   0.000000E+00;16,466
14;5,6; 1/02/1970; 6:47:48;3,012;14,9906;   0.000000E+00;15,5271
15;6; 1/02/1970; 6:47:49;3,012;14,9906;   0.000000E+00;15,954
16;6,4; 1/02/1970; 6:47:49;3,012;15,0316;   0.000000E+00;16,6249
17;6,8; 1/02/1970; 6:47:49;3,012;14,9988;   0.000000E+00;16,6508
18;7,2; 1/02/1970; 6:47:50;3,012;15,0234;   0.000000E+00;16,1259
19;7,6; 1/02/1970; 6:47:50;3,012;15,0398;   0.000000E+00;15,3385
20;8; 1/02/1970; 6:47:51;3,012;15,0973;   0.000000E+00;16,1425
21;8,4; 1/02/1970; 6:47:51;3,012;15,1383;   0.000000E+00;16,8578
22;8,8; 1/02/1970; 6:47:51;3,012;15,0563;   0.000000E+00;16,1573
23;9,2; 1/02/1970; 6:47:52;3,012;15,1301;   0.000000E+00;15,9244
24;9,6; 1/02/1970; 6:47:52;3,012;15,2122;   0.000000E+00;16,2276
25;10; 1/02/1970; 6:47:53;3,012;15,1465;   0.000000E+00;16,2867
26;10,4; 1/02/1970; 6:47:53;3,012;15,1547;   0.000000E+00;16,6194
27;10,8; 1/02/1970; 6:47:53;3,012;15,1629;   0.000000E+00;15,9614
28;11,2; 1/02/1970; 6:47:54;3,012;15,1875;   0.000000E+00;15,9337
29;11,6; 1/02/1970; 6:47:54;3,012;15,2122;   0.000000E+00;15,7211
30;12; 1/02/1970; 6:47:55;3,012;15,286;   0.000000E+00;16,0039
31;12,4; 1/02/1970; 6:47:55;3,012;15,1957;   0.000000E+00;15,6953
32;12,8; 1/02/1970; 6:47:55;3,012;15,1793;   0.000000E+00;16,0797
33;13,2; 1/02/1970; 6:47:56;3,012;15,3106;   0.000000E+00;16,3292
34;13,6; 1/02/1970; 6:47:56;3,012;15,2368;   0.000000E+00;16,8134
35;14; 1/02/1970; 6:47:57;3,012;15,3106;   0.000000E+00;16,0834
36;14,4; 1/02/1970; 6:47:57;3,012;15,2614;   0.000000E+00;15,9411
37;14,8; 1/02/1970; 6:47:57;3,012;15,245;   0.000000E+00;16,161
38;15,2; 1/02/1970; 6:47:58;3,012;15,3352;   0.000000E+00;16,0427
39;15,6; 1/02/1970; 6:47:58;3,012;15,4173;   0.000000E+00;15,8135
40;16; 1/02/1970; 6:47:59;3,012;15,3352;   0.000000E+00;15,5178
41;16,4; 1/02/1970; 6:47:59;3,012;15,4009;   0.000000E+00;15,5807
42;16,8; 1/02/1970; 6:47:59;3,012;15,368;   0.000000E+00;16,3495
43;17,2; 1/02/1970; 6:48:00;3,012;15,3516;   0.000000E+00;16,1296
44;17,6; 1/02/1970; 6:48:00;3,012;15,4173;   0.000000E+00;15,869
45;18; 1/02/1970; 6:48:01;3,012;15,4501;   0.000000E+00;16,1666
46;18,4; 1/02/1970; 6:48:01;3,012;15,3434;   0.000000E+00;16,965
47;18,8; 1/02/1970; 6:48:01;3,012;15,3763;   0.000000E+00;17,4585
48;19,2; 1/02/1970; 6:48:02;3,012;15,5239;   0.000000E+00;16,5713
49;19,6; 1/02/1970; 6:48:02;3,012;15,4419;   0.000000E+00;16,0039
50;20; 1/02/1970; 6:48:03;3,012;15,4993;   0.000000E+00;16,1388
51;20,4; 1/02/1970; 6:48:03;3,012;15,4993;   0.000000E+00;16,7488
52;20,8; 1/02/1970; 6:48:03;3,012;15,4501;   0.000000E+00;17,1868
53;21,2; 1/02/1970; 6:48:04;3,012;15,5486;   0.000000E+00;16,8375
54;21,6; 1/02/1970; 6:48:04;3,012;15,5978;   0.000000E+00;17,1646
55;22; 1/02/1970; 6:48:05;3,012;15,5568;   0.000000E+00;17,4123
56;22,4; 1/02/1970; 6:48:05;3,012;15,5486;   0.000000E+00;17,549
57;22,8; 1/02/1970; 6:48:05;3,012;15,5239;   0.000000E+00;16,8467
58;23,2; 1/02/1970; 6:48:06;3,012;15,606;   0.000000E+00;16,1906
59;23,6; 1/02/1970; 6:48:06;3,012;15,6634;   0.000000E+00;15,7969
60;24; 1/02/1970; 6:48:07;3,012;15,6224;   0.000000E+00;16,0594
61;24,4; 1/02/1970; 6:48:07;3,012;15,6142;   0.000000E+00;15,8986
62;24,8; 1/02/1970; 6:48:07;3,012;15,6224;   0.000000E+00;15,9817
63;25,2; 1/02/1970; 6:48:08;3,012;15,6798;   0.000000E+00;15,8283
64;25,6; 1/02/1970; 6:48:08;3,012;15,7455;   0.000000E+00;15,7008
65;26; 1/02/1970; 6:48:09;3,012;15,7045;   0.000000E+00;15,2794
66;26,4; 1/02/1970; 6:48:09;3,012;15,7619;   0.000000E+00;15,2406
67;26,8; 1/02/1970; 6:48:09;3,012;15,7865;   0.000000E+00;15,2979
68;27,2; 1/02/1970; 6:48:10;3,012;15,6962;   0.000000E+00;15,8653
69;27,6; 1/02/1970; 6:48:10;3,012;15,7783;   0.000000E+00;16,137
70;28; 1/02/1970; 6:48:11;3,012;15,8111;   0.000000E+00;16,1388
71;28,4; 1/02/1970; 6:48:11;3,012;15,8357;   0.000000E+00;16,0224
72;28,8; 1/02/1970; 6:48:11;3,012;15,7619;   0.000000E+00;16,5972
73;29,2; 1/02/1970; 6:48:12;3,012;15,8521;   0.000000E+00;16,5491
74;29,6; 1/02/1970; 6:48:12;3,012;15,7701;   0.000000E+00;15,9891
75;30; 1/02/1970; 6:48:13;3,012;15,7783;   0.000000E+00;16,5066
76;30,4; 1/02/1970; 6:48:13;3,012;15,926;   0.000000E+00;16,1647
77;30,8; 1/02/1970; 6:48:13;3,012;15,7701;   0.000000E+00;15,747
78;31,2; 1/02/1970; 6:48:14;3,012;15,8521;   0.000000E+00;15,2665
79;31,6; 1/02/1970; 6:48:14;3,012;15,9998;   0.000000E+00;15,8949
80;32; 1/02/1970; 6:48:15;3,012;15,8439;   0.000000E+00;16,7617
81;32,4; 1/02/1970; 6:48:15;3,012;15,9014;   0.000000E+00;17,3901
82;32,8; 1/02/1970; 6:48:15;3,012;15,9096;   0.000000E+00;17,5527
83;33,2; 1/02/1970; 6:48:16;3,012;15,8357;   0.000000E+00;17,5195
84;33,6; 1/02/1970; 6:48:16;3,012;15,9014;   0.000000E+00;16,8412
85;34; 1/02/1970; 6:48:17;3,012;15,9096;   0.000000E+00;16,0538
86;34,4; 1/02/1970; 6:48:17;3,012;15,9424;   0.000000E+00;16,4068
87;34,8; 1/02/1970; 6:48:17;3,012;15,9342;   0.000000E+00;16,4013
88;35,2; 1/02/1970; 6:48:18;3,012;16,0327;   0.000000E+00;16,3274
89;35,6; 1/02/1970; 6:48:18;3,012;15,9998;   0.000000E+00;16,3495
90;36; 1/02/1970; 6:48:19;3,012;15,9998;   0.000000E+00;16,7746
91;36,4; 1/02/1970; 6:48:19;3,012;15,9588;   0.000000E+00;17,4326
92;36,8; 1/02/1970; 6:48:19;3,012;16,0491;   0.000000E+00;16,2664
93;37,2; 1/02/1970; 6:48:20;3,012;16,0245;   0.000000E+00;16,5547
94;37,6; 1/02/1970; 6:48:20;3,012;16,0655;   0.000000E+00;16,7488
95;38; 1/02/1970; 6:48:21;3,012;16,0819;   0.000000E+00;16,6637
96;38,4; 1/02/1970; 6:48:21;3,012;15,9424;   0.000000E+00;17,2182
97;38,8; 1/02/1970; 6:48:21;3,012;16,0409;   0.000000E+00;17,477
98;39,2; 1/02/1970; 6:48:22;3,012;16,1229;   0.000000E+00;16,9835
99;39,6; 1/02/1970; 6:48:22;3,012;16,0983;   0.000000E+00;16,514
100;40; 1/02/1970; 6:48:23;3,012;16,1229;   0.000000E+00;16,9484
101;40,4; 1/02/1970; 6:48:23;3,012;16,1557;   0.000000E+00;16,8319
102;40,8; 1/02/1970; 6:48:23;3,012;16,0327;   0.000000E+00;16,3662
103;41,2; 1/02/1970; 6:48:24;3,012;16,1968;   0.000000E+00;15,8246
104;41,6; 1/02/1970; 6:48:24;3,012;16,2132;   0.000000E+00;16,4013
105;42; 1/02/1970; 6:48:25;3,012;16,1311;   0.000000E+00;16,9336
106;42,4; 1/02/1970; 6:48:25;3,012;16,1147;   0.000000E+00;17,1831
107;42,8; 1/02/1970; 6:48:25;3,012;16,1393;   0.000000E+00;16,6785
108;43,2; 1/02/1970; 6:48:26;3,012;16,1475;   0.000000E+00;16,0372
109;43,6; 1/02/1970; 6:48:26;3,012;16,2214;   0.000000E+00;16,1536
110;44; 1/02/1970; 6:48:27;3,012;16,2624;   0.000000E+00;16,7284
111;44,4; 1/02/1970; 6:48:27;3,012;16,1639;   0.000000E+00;16,2312
112;44,8; 1/02/1970; 6:48:27;3,012;16,2296;   0.000000E+00;16,3052
113;45,2; 1/02/1970; 6:48:28;3,012;16,2624;   0.000000E+00;15,6269
114;45,6; 1/02/1970; 6:48:28;3,012;16,2378;   0.000000E+00;15,6564
115;46; 1/02/1970; 6:48:29;3,012;16,2952;   0.000000E+00;15,2572
116;46,4; 1/02/1970; 6:48:29;3,012;16,287;   0.000000E+00;15,3533
117;46,8; 1/02/1970; 6:48:29;3,012;16,246;   0.000000E+00;15,9355
118;47,2; 1/02/1970; 6:48:30;3,012;16,2706;   0.000000E+00;15,7082
119;47,6; 1/02/1970; 6:48:30;3,012;16,3609;   0.000000E+00;15,3127
120;48; 1/02/1970; 6:48:31;3,012;16,3609;   0.000000E+00;15,7359
121;48,4; 1/02/1970; 6:48:31;3,012;16,2706;   0.000000E+00;15,7396
122;48,8; 1/02/1970; 6:48:31;3,012;16,2952;   0.000000E+00;15,4494
123;49,2; 1/02/1970; 6:48:32;3,012;16,4019;   0.000000E+00;14,8303
124;49,6; 1/02/1970; 6:48:32;3,012;16,328;   0.000000E+00;15,1999
125;50; 1/02/1970; 6:48:33;3,012;16,3691;   0.000000E+00;15,1463
126;50,4; 1/02/1970; 6:48:33;3,012;16,4019;   0.000000E+00;15,0946
127;50,8; 1/02/1970; 6:48:33;3,012;16,3609;   0.000000E+00;15,248
128;51,2; 1/02/1970; 6:48:34;3,012;16,3937;   0.000000E+00;15,8098
129;51,6; 1/02/1970; 6:48:34;3,012;16,4839;   0.000000E+00;16,4346
130;52; 1/02/1970; 6:48:35;3,012;16,3855;   0.000000E+00;16,1296
