Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4; 1/02/1970; 4:54:28;0,5;14,8;    0.000000E+00 ;8,8
2;0,8; 1/02/1970; 4:54:28;0,5;14,7;    0.000000E+00 ;8,9
3;1,2; 1/02/1970; 4:54:29;0,5;14,9;    0.000000E+00 ;12,8
4;1,6; 1/02/1970; 4:54:29;0,5;14,9;    0.000000E+00 ;16,7
5;2; 1/02/1970; 4:54:29;0,5;14,8;    0.000000E+00 ;15,8
6;2,4; 1/02/1970; 4:54:30;0,5;14,9;    0.000000E+00 ;13,3
7;2,8; 1/02/1970; 4:54:30;0,5;14,9;    0.000000E+00 ;11,4
8;3,2; 1/02/1970; 4:54:31;0,5;14,8;    0.000000E+00 ;14,3
9;3,6; 1/02/1970; 4:54:31;0,5;14,9;    0.000000E+00 ;17,3
10;4; 1/02/1970; 4:54:31;0,5;14,9;    0.000000E+00 ;16,6
11;4,4; 1/02/1970; 4:54:32;0,5;14,8;    0.000000E+00 ;14,3
12;4,8; 1/02/1970; 4:54:32;0,5;14,8;    0.000000E+00 ;12,6
13;5,2; 1/02/1970; 4:54:33;0,5;14,9;    0.000000E+00 ;15,9
14;5,6; 1/02/1970; 4:54:33;0,5;14,7;    0.000000E+00 ;18,3
15;6; 1/02/1970; 4:54:33;0,5;14,8;    0.000000E+00 ;17,7
16;6,4; 1/02/1970; 4:54:34;0,5;14,9;    0.000000E+00 ;15,7
17;6,8; 1/02/1970; 4:54:34;0,5;14,8;    0.000000E+00 ;14,5
18;7,2; 1/02/1970; 4:54:35;0,5;14,8;    0.000000E+00 ;17,3
19;7,6; 1/02/1970; 4:54:35;0,5;14,9;    0.000000E+00 ;19,1
20;8; 1/02/1970; 4:54:35;0,5;14,8;    0.000000E+00 ;18,0
21;8,4; 1/02/1970; 4:54:36;0,5;14,8;    0.000000E+00 ;15,8
22;8,8; 1/02/1970; 4:54:36;0,5;14,9;    0.000000E+00 ;14,4
23;9,2; 1/02/1970; 4:54:37;0,5;14,8;    0.000000E+00 ;16,6
24;9,6; 1/02/1970; 4:54:37;0,5;14,8;    0.000000E+00 ;18,6
25;10; 1/02/1970; 4:54:37;0,5;14,9;    0.000000E+00 ;18,3
26;10,4; 1/02/1970; 4:54:38;0,5;14,8;    0.000000E+00 ;16,0
27;10,8; 1/02/1970; 4:54:38;0,5;14,8;    0.000000E+00 ;14,1
28;11,2; 1/02/1970; 4:54:39;0,5;14,9;    0.000000E+00 ;16,9
29;11,6; 1/02/1970; 4:54:39;0,5;14,8;    0.000000E+00 ;19,0
30;12; 1/02/1970; 4:54:39;0,5;14,9;    0.000000E+00 ;18,1
31;12,4; 1/02/1970; 4:54:40;0,5;14,9;    0.000000E+00 ;16,0
32;12,8; 1/02/1970; 4:54:40;0,5;14,8;    0.000000E+00 ;14,3
33;13,2; 1/02/1970; 4:54:41;0,5;14,8;    0.000000E+00 ;16,9
34;13,6; 1/02/1970; 4:54:41;0,5;14,9;    0.000000E+00 ;18,7
35;14; 1/02/1970; 4:54:41;0,5;14,9;    0.000000E+00 ;17,9
36;14,4; 1/02/1970; 4:54:42;0,5;14,9;    0.000000E+00 ;16,1
37;14,8; 1/02/1970; 4:54:42;0,5;14,9;    0.000000E+00 ;14,9
38;15,2; 1/02/1970; 4:54:43;0,5;14,9;    0.000000E+00 ;17,5
39;15,6; 1/02/1970; 4:54:43;0,5;14,8;    0.000000E+00 ;19,4
40;16; 1/02/1970; 4:54:43;0,5;14,9;    0.000000E+00 ;18,6
41;16,4; 1/02/1970; 4:54:44;0,5;14,9;    0.000000E+00 ;16,7
42;16,8; 1/02/1970; 4:54:44;0,5;14,9;    0.000000E+00 ;14,5
43;17,2; 1/02/1970; 4:54:45;0,5;14,9;    0.000000E+00 ;17,2
44;17,6; 1/02/1970; 4:54:45;0,5;14,9;    0.000000E+00 ;18,9
45;18; 1/02/1970; 4:54:45;0,5;14,9;    0.000000E+00 ;18,4
46;18,4; 1/02/1970; 4:54:46;0,5;14,9;    0.000000E+00 ;16,5
47;18,8; 1/02/1970; 4:54:46;0,5;15,0;    0.000000E+00 ;14,4
48;19,2; 1/02/1970; 4:54:47;0,5;14,9;    0.000000E+00 ;16,7
49;19,6; 1/02/1970; 4:54:47;0,5;14,9;    0.000000E+00 ;18,7
50;20; 1/02/1970; 4:54:47;0,5;15,0;    0.000000E+00 ;18,1
51;20,4; 1/02/1970; 4:54:48;0,5;14,9;    0.000000E+00 ;15,8
52;20,8; 1/02/1970; 4:54:48;0,5;14,9;    0.000000E+00 ;14,2
53;21,2; 1/02/1970; 4:54:49;0,5;15,0;    0.000000E+00 ;16,6
54;21,6; 1/02/1970; 4:54:49;0,5;14,8;    0.000000E+00 ;18,9
55;22; 1/02/1970; 4:54:49;0,5;14,9;    0.000000E+00 ;17,9
56;22,4; 1/02/1970; 4:54:50;0,5;15,0;    0.000000E+00 ;15,8
57;22,8; 1/02/1970; 4:54:50;0,5;14,9;    0.000000E+00 ;14,2
58;23,2; 1/02/1970; 4:54:51;0,5;14,9;    0.000000E+00 ;17,0
59;23,6; 1/02/1970; 4:54:51;0,5;15,0;    0.000000E+00 ;19,1
60;24; 1/02/1970; 4:54:51;0,5;14,9;    0.000000E+00 ;18,9
61;24,4; 1/02/1970; 4:54:52;0,5;14,9;    0.000000E+00 ;16,8
62;24,8; 1/02/1970; 4:54:52;0,5;14,9;    0.000000E+00 ;14,8
63;25,2; 1/02/1970; 4:54:53;0,5;14,9;    0.000000E+00 ;16,9
64;25,6; 1/02/1970; 4:54:53;0,5;14,9;    0.000000E+00 ;18,8
65;26; 1/02/1970; 4:54:53;0,5;15,0;    0.000000E+00 ;19,0
66;26,4; 1/02/1970; 4:54:54;0,5;14,9;    0.000000E+00 ;17,0
67;26,8; 1/02/1970; 4:54:54;0,5;14,9;    0.000000E+00 ;14,9
68;27,2; 1/02/1970; 4:54:55;0,5;15,0;    0.000000E+00 ;17,2
69;27,6; 1/02/1970; 4:54:55;0,5;15,0;    0.000000E+00 ;18,9
70;28; 1/02/1970; 4:54:55;0,5;14,9;    0.000000E+00 ;18,8
