Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4; 1/02/1970; 5:17:49;1;14,6624;   0.000000E+00;14,5863
2;0,8; 1/02/1970; 5:17:49;1;14,605;   0.000000E+00;13,6012
3;1,2; 1/02/1970; 5:17:49;1;14,7116;   0.000000E+00;18,0481
4;1,6; 1/02/1970; 5:17:50;1;14,5968;   0.000000E+00;19,2864
5;2; 1/02/1970; 5:17:50;1;14,6132;   0.000000E+00;15,516
6;2,4; 1/02/1970; 5:17:51;1;14,6788;   0.000000E+00;15,6269
7;2,8; 1/02/1970; 5:17:51;1;14,6296;   0.000000E+00;13,1687
8;3,2; 1/02/1970; 5:17:51;1;14,6378;   0.000000E+00;12,422
9;3,6; 1/02/1970; 5:17:52;1;14,7116;   0.000000E+00;14,0485
10;4; 1/02/1970; 5:17:52;1;14,7198;   0.000000E+00;12,082
11;4,4; 1/02/1970; 5:17:53;1;14,6624;   0.000000E+00;15,6121
12;4,8; 1/02/1970; 5:17:53;1;14,6952;   0.000000E+00;14,3424
13;5,2; 1/02/1970; 5:17:53;1;14,7281;   0.000000E+00;15,4587
14;5,6; 1/02/1970; 5:17:54;1;14,6296;   0.000000E+00;16,2276
15;6; 1/02/1970; 5:17:54;1;14,7034;   0.000000E+00;14,091
16;6,4; 1/02/1970; 5:17:55;1;14,7198;   0.000000E+00;17,0445
17;6,8; 1/02/1970; 5:17:55;1;14,6542;   0.000000E+00;14,8617
18;7,2; 1/02/1970; 5:17:55;1;14,7116;   0.000000E+00;15,9633
19;7,6; 1/02/1970; 5:17:56;1;14,7363;   0.000000E+00;16,7635
20;8; 1/02/1970; 5:17:56;1;14,6542;   0.000000E+00;14,2481
21;8,4; 1/02/1970; 5:17:57;1;14,7116;   0.000000E+00;17,1332
22;8,8; 1/02/1970; 5:17:57;1;14,7609;   0.000000E+00;15,5973
23;9,2; 1/02/1970; 5:17:57;1;14,7034;   0.000000E+00;15,5566
24;9,6; 1/02/1970; 5:17:58;1;14,687;   0.000000E+00;16,4771
25;10; 1/02/1970; 5:17:58;1;14,7363;   0.000000E+00;13,9949
26;10,4; 1/02/1970; 5:17:59;1;14,6214;   0.000000E+00;16,7062
27;10,8; 1/02/1970; 5:17:59;1;14,6788;   0.000000E+00;14,9245
28;11,2; 1/02/1970; 5:17:59;1;14,7527;   0.000000E+00;15,7452
29;11,6; 1/02/1970; 5:18:00;1;14,6296;   0.000000E+00;16,5251
30;12; 1/02/1970; 5:18:00;1;14,6952;   0.000000E+00;14,5641
31;12,4; 1/02/1970; 5:18:01;1;14,7937;   0.000000E+00;16,941
32;12,8; 1/02/1970; 5:18:01;1;14,6214;   0.000000E+00;15,4365
33;13,2; 1/02/1970; 5:18:01;1;14,7281;   0.000000E+00;15,7045
34;13,6; 1/02/1970; 5:18:02;1;14,7773;   0.000000E+00;16,9558
35;14; 1/02/1970; 5:18:02;1;14,6952;   0.000000E+00;15,4347
36;14,4; 1/02/1970; 5:18:03;1;14,7773;   0.000000E+00;17,4954
37;14,8; 1/02/1970; 5:18:03;1;14,8101;   0.000000E+00;16,4309
38;15,2; 1/02/1970; 5:18:03;1;14,6952;   0.000000E+00;16,5528
39;15,6; 1/02/1970; 5:18:04;1;14,7937;   0.000000E+00;17,0962
40;16; 1/02/1970; 5:18:04;1;14,8429;   0.000000E+00;15,6657
41;16,4; 1/02/1970; 5:18:05;1;14,7116;   0.000000E+00;17,9723
42;16,8; 1/02/1970; 5:18:05;1;14,7855;   0.000000E+00;16,856
43;17,2; 1/02/1970; 5:18:05;1;14,8511;   0.000000E+00;17,0944
44;17,6; 1/02/1970; 5:18:06;1;14,7116;   0.000000E+00;17,6359
45;18; 1/02/1970; 5:18:06;1;14,7527;   0.000000E+00;16,2922
46;18,4; 1/02/1970; 5:18:07;1;14,8511;   0.000000E+00;18,5582
47;18,8; 1/02/1970; 5:18:07;1;14,7527;   0.000000E+00;16,9835
48;19,2; 1/02/1970; 5:18:07;1;14,8019;   0.000000E+00;17,756
49;19,6; 1/02/1970; 5:18:08;1;14,9004;   0.000000E+00;18,1054
50;20; 1/02/1970; 5:18:08;1;14,7609;   0.000000E+00;16,8449
51;20,4; 1/02/1970; 5:18:09;1;14,8019;   0.000000E+00;18,889
52;20,8; 1/02/1970; 5:18:09;1;14,9004;   0.000000E+00;17,3642
53;21,2; 1/02/1970; 5:18:09;1;14,7773;   0.000000E+00;17,1923
54;21,6; 1/02/1970; 5:18:10;1;14,8675;   0.000000E+00;17,9815
55;22; 1/02/1970; 5:18:10;1;14,9168;   0.000000E+00;16,4253
56;22,4; 1/02/1970; 5:18:11;1;14,7855;   0.000000E+00;17,8743
57;22,8; 1/02/1970; 5:18:11;1;14,8511;   0.000000E+00;16,6915
58;23,2; 1/02/1970; 5:18:11;1;14,9004;   0.000000E+00;16,8689
59;23,6; 1/02/1970; 5:18:12;1;14,8429;   0.000000E+00;17,9667
60;24; 1/02/1970; 5:18:12;1;14,8675;   0.000000E+00;16,49
61;24,4; 1/02/1970; 5:18:13;1;14,9168;   0.000000E+00;17,9908
62;24,8; 1/02/1970; 5:18:13;1;14,8183;   0.000000E+00;16,7894
63;25,2; 1/02/1970; 5:18:13;1;14,8347;   0.000000E+00;17,2533
64;25,6; 1/02/1970; 5:18:14;1;14,9414;   0.000000E+00;18,6155
65;26; 1/02/1970; 5:18:14;1;14,8675;   0.000000E+00;16,941
66;26,4; 1/02/1970; 5:18:15;1;14,8675;   0.000000E+00;18,3253
67;26,8; 1/02/1970; 5:18:15;1;14,9578;   0.000000E+00;17,6507
68;27,2; 1/02/1970; 5:18:15;1;14,8429;   0.000000E+00;17,708
69;27,6; 1/02/1970; 5:18:16;1;14,9086;   0.000000E+00;18,78
70;28; 1/02/1970; 5:18:16;1;14,9578;   0.000000E+00;16,904
71;28,4; 1/02/1970; 5:18:17;1;14,8757;   0.000000E+00;18,78
72;28,8; 1/02/1970; 5:18:17;1;14,884;   0.000000E+00;17,6451
73;29,2; 1/02/1970; 5:18:17;1;14,966;   0.000000E+00;17,0703
74;29,6; 1/02/1970; 5:18:18;1;14,8429;   0.000000E+00;17,8485
75;30; 1/02/1970; 5:18:18;1;14,9004;   0.000000E+00;16,0705
76;30,4; 1/02/1970; 5:18:19;1;14,9824;   0.000000E+00;17,5989
77;30,8; 1/02/1970; 5:18:19;1;14,9086;   0.000000E+00;16,588
78;31,2; 1/02/1970; 5:18:19;1;14,9086;   0.000000E+00;16,9095
79;31,6; 1/02/1970; 5:18:20;1;15,0316;   0.000000E+00;18,0462
80;32; 1/02/1970; 5:18:20;1;14,9168;   0.000000E+00;16,2349
81;32,4; 1/02/1970; 5:18:21;1;14,9414;   0.000000E+00;18,1497
82;32,8; 1/02/1970; 5:18:21;1;15,0891;   0.000000E+00;16,9927
83;33,2; 1/02/1970; 5:18:21;1;14,9332;   0.000000E+00;16,9317
84;33,6; 1/02/1970; 5:18:22;1;14,9578;   0.000000E+00;18,1146
85;34; 1/02/1970; 5:18:22;1;15,0398;   0.000000E+00;16,5418
86;34,4; 1/02/1970; 5:18:23;1;14,9496;   0.000000E+00;18,0148
87;34,8; 1/02/1970; 5:18:23;1;14,9496;   0.000000E+00;17,4049
88;35,2; 1/02/1970; 5:18:23;1;15,0645;   0.000000E+00;17,477
89;35,6; 1/02/1970; 5:18:24;1;14,9906;   0.000000E+00;18,5545
90;36; 1/02/1970; 5:18:24;1;14,9906;   0.000000E+00;16,3366
91;36,4; 1/02/1970; 5:18:25;1;15,0563;   0.000000E+00;18,3826
92;36,8; 1/02/1970; 5:18:25;1;15,0152;   0.000000E+00;16,9558
93;37,2; 1/02/1970; 5:18:25;1;14,966;   0.000000E+00;16,5177
94;37,6; 1/02/1970; 5:18:26;1;15,0727;   0.000000E+00;17,793
95;38; 1/02/1970; 5:18:26;1;15,0481;   0.000000E+00;16,3569
96;38,4; 1/02/1970; 5:18:27;1;15,0563;   0.000000E+00;18,4732
97;38,8; 1/02/1970; 5:18:27;1;15,0727;   0.000000E+00;17,7708
98;39,2; 1/02/1970; 5:18:27;1;15,0398;   0.000000E+00;17,7801
99;39,6; 1/02/1970; 5:18:28;1;15,0645;   0.000000E+00;18,3641
100;40; 1/02/1970; 5:18:28;1;15,0973;   0.000000E+00;16,198
101;40,4; 1/02/1970; 5:18:29;1;15,0809;   0.000000E+00;17,7265
102;40,8; 1/02/1970; 5:18:29;1;15,0563;   0.000000E+00;16,514
103;41,2; 1/02/1970; 5:18:29;1;15,1383;   0.000000E+00;16,2848
104;41,6; 1/02/1970; 5:18:30;1;15,1219;   0.000000E+00;17,5435
105;42; 1/02/1970; 5:18:30;1;15,0891;   0.000000E+00;16,6637
106;42,4; 1/02/1970; 5:18:31;1;15,0398;   0.000000E+00;18,0647
107;42,8; 1/02/1970; 5:18:31;1;15,0563;   0.000000E+00;17,4197
108;43,2; 1/02/1970; 5:18:31;1;15,0809;   0.000000E+00;16,9188
109;43,6; 1/02/1970; 5:18:32;1;15,1383;   0.000000E+00;17,7505
110;44; 1/02/1970; 5:18:32;1;15,1547;   0.000000E+00;15,7396
111;44,4; 1/02/1970; 5:18:33;1;15,0973;   0.000000E+00;16,941
112;44,8; 1/02/1970; 5:18:33;1;15,1547;   0.000000E+00;16,1204
113;45,2; 1/02/1970; 5:18:33;1;15,1465;   0.000000E+00;16,5972
114;45,6; 1/02/1970; 5:18:34;1;15,0645;   0.000000E+00;17,6951
115;46; 1/02/1970; 5:18:34;1;15,1219;   0.000000E+00;16,246
116;46,4; 1/02/1970; 5:18:35;1;15,2039;   0.000000E+00;17,9076
117;46,8; 1/02/1970; 5:18:35;1;15,1137;   0.000000E+00;17,2884
118;47,2; 1/02/1970; 5:18:35;1;15,1219;   0.000000E+00;16,5602
119;47,6; 1/02/1970; 5:18:36;1;15,245;   0.000000E+00;17,5934
