Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4; 1/02/1970; 6:25:51;2,5000;14,8840;0,4545;9,4353
2;0,8; 1/02/1970; 6:25:51;2,5000;15,0152;0,4545;12,3999
3;1,2; 1/02/1970; 6:25:52;2,5000;14,9332;0,4545;14,1409
4;1,6; 1/02/1970; 6:25:52;2,5000;14,8593;0,4545;16,8504
5;2; 1/02/1970; 6:25:53;2,5000;14,8593;0,4545;17,5250
6;2,4; 1/02/1970; 6:25:53;2,5000;14,8922;0,4545;17,8429
7;2,8; 1/02/1970; 6:25:53;2,5000;14,7937;0,4545;15,1463
8;3,2; 1/02/1970; 6:25:54;2,5000;14,8265;0,4545;14,5124
9;3,6; 1/02/1970; 6:25:54;2,5000;14,9004;0,4545;14,7711
10;4; 1/02/1970; 6:25:55;2,5000;14,8429;0,4545;15,8616
11;4,4; 1/02/1970; 6:25:55;2,5000;14,8429;0,4545;15,1815
12;4,8; 1/02/1970; 6:25:55;2,5000;14,9250;0,4545;16,4216
13;5,2; 1/02/1970; 6:25:56;2,5000;14,8019;0,4545;16,9280
14;5,6; 1/02/1970; 6:25:56;2,5000;14,8511;0,4545;17,5121
15;6; 1/02/1970; 6:25:57;2,5000;14,9332;0,4545;17,2182
16;6,4; 1/02/1970; 6:25:57;2,5000;14,8511;0,4545;17,5102
17;6,8; 1/02/1970; 6:25:57;2,5000;14,8593;0,4545;17,0574
18;7,2; 1/02/1970; 6:25:58;2,5000;14,8922;0,4545;16,8929
19;7,6; 1/02/1970; 6:25:58;2,5000;14,8922;0,4545;16,8689
20;8; 1/02/1970; 6:25:59;2,5000;14,8265;0,4545;16,8005
21;8,4; 1/02/1970; 6:25:59;2,5000;14,9250;0,4545;17,0593
22;8,8; 1/02/1970; 6:25:59;2,5000;14,8757;0,4545;17,0482
23;9,2; 1/02/1970; 6:26:00;2,5000;14,8840;0,4545;16,1019
24;9,6; 1/02/1970; 6:26:00;2,5000;14,9250;0,4545;15,7285
25;10; 1/02/1970; 6:26:01;2,5000;14,9742;0,4545;15,6564
26;10,4; 1/02/1970; 6:26:01;2,5000;14,9332;0,4545;15,3848
27;10,8; 1/02/1970; 6:26:01;2,5000;14,9578;0,4545;14,9652
28;11,2; 1/02/1970; 6:26:02;2,5000;15,0398;0,4545;14,9504
29;11,6; 1/02/1970; 6:26:02;2,5000;14,9004;0,4545;14,6972
30;12; 1/02/1970; 6:26:03;2,5000;15,0070;0,4545;15,0207
31;12,4; 1/02/1970; 6:26:03;2,5000;15,1137;0,4545;15,9244
32;12,8; 1/02/1970; 6:26:03;2,5000;14,9742;0,4545;15,8671
33;13,2; 1/02/1970; 6:26:04;2,5000;15,0645;0,4545;15,7027
34;13,6; 1/02/1970; 6:26:04;2,5000;15,0973;0,4545;15,4217
35;14; 1/02/1970; 6:26:05;2,5000;15,0152;0,4545;16,2996
36;14,4; 1/02/1970; 6:26:05;2,5000;15,0727;0,4545;16,1629
37;14,8; 1/02/1970; 6:26:05;2,5000;15,1875;0,4545;16,3957
38;15,2; 1/02/1970; 6:26:06;2,5000;15,0563;0,4545;16,3754
39;15,6; 1/02/1970; 6:26:06;2,5000;15,0891;0,4545;16,0187
40;16; 1/02/1970; 6:26:07;2,5000;15,1711;0,4545;16,5066
41;16,4; 1/02/1970; 6:26:07;2,5000;15,0891;0,4545;16,7247
42;16,8; 1/02/1970; 6:26:07;2,5000;15,1383;0,4545;17,0814
