Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4;01/04/1970;4:55:03;2,5;14,71164;0;18,49163
2;0,8;01/04/1970;4:55:03;2,5;14,74446;0;18,33453
3;1,2;01/04/1970;4:55:04;2,5;14,67061;0;17,57491
4;1,6;01/04/1970;4:55:04;2,5;14,66241;0;17,33649
5;2;01/04/1970;4:55:05;2,5;14,71984;0;17,72646
6;2,4;01/04/1970;4:55:05;2,5;14,68702;0;17,12394
7;2,8;01/04/1970;4:55:05;2,5;14,69523;0;17,23483
8;3,2;01/04/1970;4:55:06;2,5;14,77728;0;17,50468
9;3,6;01/04/1970;4:55:06;2,5;14,73625;0;17,60633
10;4;01/04/1970;4:55:07;2,5;14,72805;0;17,9464
11;4,4;01/04/1970;4:55:07;2,5;14,78548;0;17,82997
12;4,8;01/04/1970;4:55:07;2,5;14,78548;0;17,51207
13;5,2;01/04/1970;4:55:08;2,5;14,75266;0;17,88541
14;5,6;01/04/1970;4:55:08;2,5;14,78548;0;17,96304
15;6;01/04/1970;4:55:09;2,5;14,82651;0;17,78191
16;6,4;01/04/1970;4:55:09;2,5;14,71984;0;17,80594
17;6,8;01/04/1970;4:55:09;2,5;14,8101;0;17,88911
18;7,2;01/04/1970;4:55:10;2,5;14,84292;0;18,1608
19;7,6;01/04/1970;4:55:10;2,5;14,75266;0;18,26984
20;8;01/04/1970;4:55:11;2,5;14,81831;0;18,268
21;8,4;01/04/1970;4:55:11;2,5;14,88395;0;18,41031
22;8,8;01/04/1970;4:55:11;2,5;14,77728;0;18,67461
23;9,2;01/04/1970;4:55:12;2,5;14,83471;0;18,7356
24;9,6;01/04/1970;4:55:12;2,5;14,85933;0;18,69494
25;10;01/04/1970;4:55:13;2,5;14,85112;0;18,75408
26;10,4;01/04/1970;4:55:13;2,5;14,81831;0;18,268
27;10,8;01/04/1970;4:55:13;2,5;14,89215;0;18,06839
28;11,2;01/04/1970;4:55:14;2,5;14,86753;0;17,91683
29;11,6;01/04/1970;4:55:14;2,5;14,85112;0;17,81148
30;12;01/04/1970;4:55:15;2,5;14,91677;0;17,09806
31;12,4;01/04/1970;4:55:15;2,5;14,94138;0;17,28474
32;12,8;01/04/1970;4:55:15;2,5;14,86753;0;17,40857
33;13,2;01/04/1970;4:55:16;2,5;14,90856;0;17,18124
34;13,6;01/04/1970;4:55:16;2,5;14,9742;0;17,49544
35;14;01/04/1970;4:55:17;2,5;14,88395;0;17,99631
36;14,4;01/04/1970;4:55:17;2,5;14,92497;0;18,061
37;14,8;01/04/1970;4:55:17;2,5;14,98241;0;18,02403
38;15,2;01/04/1970;4:55:18;2,5;14,90856;0;18,38813
39;15,6;01/04/1970;4:55:18;2,5;14,94958;0;18,53599
40;16;01/04/1970;4:55:19;2,5;14,99061;0;18,77811
41;16,4;01/04/1970;4:55:19;2,5;14,90856;0;18,889
42;16,8;01/04/1970;4:55:19;2,5;14,95779;0;18,91488
43;17,2;01/04/1970;4:55:20;2,5;15,02343;0;18,86128
44;17,6;01/04/1970;4:55:20;2,5;14,966;0;18,79474
45;18;01/04/1970;4:55:21;2,5;14,95779;0;19,01838
46;18,4;01/04/1970;4:55:21;2,5;15,01523;0;19,01284
47;18,8;01/04/1970;4:55:21;2,5;15,04805;0;19,09416
48;19,2;01/04/1970;4:55:22;2,5;14,99061;0;18,92043
49;19,6;01/04/1970;4:55:22;2,5;15,03984;0;18,97957
50;20;01/04/1970;4:55:23;2,5;15,09728;0;19,11079
51;20,4;01/04/1970;4:55:23;2,5;15,01523;0;18,96478
52;20,8;01/04/1970;4:55:23;2,5;15,08087;0;19,3141
53;21,2;01/04/1970;4:55:24;2,5;15,08087;0;19,37139
54;21,6;01/04/1970;4:55:24;2,5;14,98241;0;19,16809
55;22;01/04/1970;4:55:25;2,5;15,05625;0;19,0535
56;22,4;01/04/1970;4:55:25;2,5;15,10548;0;19,53773
57;22,8;01/04/1970;4:55:25;2,5;15,00702;0;19,56546
58;23,2;01/04/1970;4:55:26;2,5;15,06446;0;19,46565
59;23,6;01/04/1970;4:55:26;2,5;15,12189;0;19,46196
60;24;01/04/1970;4:55:27;2,5;15,06446;0;19,48229
61;24,4;01/04/1970;4:55:27;2,5;15,04805;0;19,45087
62;24,8;01/04/1970;4:55:27;2,5;15,11369;0;19,44532
63;25,2;01/04/1970;4:55:28;2,5;15,09728;0;19,6745
64;25,6;01/04/1970;4:55:28;2,5;15,05625;0;19,67266
65;26;01/04/1970;4:55:29;2,5;15,1383;0;19,58949
66;26,4;01/04/1970;4:55:29;2,5;15,12189;0;19,3677
67;26,8;01/04/1970;4:55:29;2,5;15,07266;0;19,33628
68;27,2;01/04/1970;4:55:30;2,5;15,1383;0;19,30486
69;27,6;01/04/1970;4:55:30;2,5;15,16292;0;19,13112
70;28;01/04/1970;4:55:31;2,5;15,09728;0;19,09231
71;28,4;01/04/1970;4:55:31;2,5;15,09728;0;18,7855
72;28,8;01/04/1970;4:55:31;2,5;15,17112;0;18,54154
73;29,2;01/04/1970;4:55:32;2,5;15,09728;0;18,28648
74;29,6;01/04/1970;4:55:32;2,5;15,15471;0;18,16819
75;30;01/04/1970;4:55:33;2,5;15,18753;0;18,2144
76;30,4;01/04/1970;4:55:33;2,5;15,08087;0;18,26984
77;30,8;01/04/1970;4:55:33;2,5;15,14651;0;18,3715
78;31,2;01/04/1970;4:55:34;2,5;15,19574;0;18,17189
79;31,6;01/04/1970;4:55:34;2,5;15,12189;0;18,17743
80;32;01/04/1970;4:55:35;2,5;15,1383;0;18,54523
81;32,4;01/04/1970;4:55:35;2,5;15,16292;0;18,60622
82;32,8;01/04/1970;4:55:35;2,5;15,12189;0;18,80029
83;33,2;01/04/1970;4:55:36;2,5;15,12189;0;18,87791
84;33,6;01/04/1970;4:55:36;2,5;15,18753;0;18,82247
85;34;01/04/1970;4:55:37;2,5;15,19574;0;18,98326
86;34,4;01/04/1970;4:55:37;2,5;15,16292;0;18,92782
87;34,8;01/04/1970;4:55:37;2,5;15,18753;0;18,92412
88;35,2;01/04/1970;4:55:38;2,5;15,25317;0;18,98326
89;35,6;01/04/1970;4:55:38;2,5;15,1383;0;18,64688
90;36;01/04/1970;4:55:39;2,5;15,22856;0;18,80768
91;36,4;01/04/1970;4:55:39;2,5;15,23676;0;18,75778
92;36,8;01/04/1970;4:55:39;2,5;15,15471;0;18,75039
93;37,2;01/04/1970;4:55:40;2,5;15,17933;0;18,83171
94;37,6;01/04/1970;4:55:40;2,5;15,26958;0;19,12188
95;38;01/04/1970;4:55:41;2,5;15,18753;0;18,9426
96;38,4;01/04/1970;4:55:41;2,5;15,22035;0;19,41575
97;38,8;01/04/1970;4:55:41;2,5;15,26138;0;19,26235
98;39,2;01/04/1970;4:55:42;2,5;15,25317;0;19,33258
99;39,6;01/04/1970;4:55:42;2,5;15,20394;0;19,34182
100;40;01/04/1970;4:55:43;2,5;15,26138;0;19,2605
101;40,4;01/04/1970;4:55:43;2,5;15,3024;0;19,20321
102;40,8;01/04/1970;4:55:43;2,5;15,20394;0;18,95554
103;41,2;01/04/1970;4:55:44;2,5;15,25317;0;19,10155
104;41,6;01/04/1970;4:55:44;2,5;15,32702;0;18,90194
105;42;01/04/1970;4:55:45;2,5;15,23676;0;19,06274
106;42,4;01/04/1970;4:55:45;2,5;15,26138;0;19,19581
107;42,8;01/04/1970;4:55:45;2,5;15,3024;0;18,97957
108;43,2;01/04/1970;4:55:46;2,5;15,18753;0;18,90564
109;43,6;01/04/1970;4:55:46;2,5;15,24497;0;18,18113
110;44;01/04/1970;4:55:47;2,5;15,33522;0;18,21255
111;44,4;01/04/1970;4:55:47;2,5;15,25317;0;17,92238
112;44,8;01/04/1970;4:55:47;2,5;15,28599;0;18,06469
113;45,2;01/04/1970;4:55:48;2,5;15,31881;0;18,00924
114;45,6;01/04/1970;4:55:48;2,5;15,2942;0;18,29018
115;46;01/04/1970;4:55:49;2,5;15,26958;0;18,42879
116;46,4;01/04/1970;4:55:49;2,5;15,31061;0;18,85019
117;46,8;01/04/1970;4:55:49;2,5;15,31061;0;19,00729
118;47,2;01/04/1970;4:55:50;2,5;15,27779;0;18,99066
119;47,6;01/04/1970;4:55:50;2,5;15,35984;0;19,03132
120;48;01/04/1970;4:55:51;2,5;15,37625;0;19,33997
121;48,4;01/04/1970;4:55:51;2,5;15,28599;0;19,31594
122;48,8;01/04/1970;4:55:51;2,5;15,34343;0;19,35291
123;49,2;01/04/1970;4:55:52;2,5;15,38445;0;19,44717
124;49,6;01/04/1970;4:55:52;2,5;15,27779;0;19,47859
125;50;01/04/1970;4:55:53;2,5;15,33522;0;19,44532
126;50,4;01/04/1970;4:55:53;2,5;15,37625;0;19,48783
127;50,8;01/04/1970;4:55:53;2,5;15,26138;0;19,45272
128;51,2;01/04/1970;4:55:54;2,5;15,32702;0;19,19766
129;51,6;01/04/1970;4:55:54;2,5;15,35984;0;19,00175
130;52;01/04/1970;4:55:55;2,5;15,24497;0;18,70233
131;52,4;01/04/1970;4:55:55;2,5;15,27779;0;19,0535
132;52,8;01/04/1970;4:55:55;2,5;15,35984;0;18,82247
133;53,2;01/04/1970;4:55:56;2,5;15,28599;0;18,87422
134;53,6;01/04/1970;4:55:56;2,5;15,34343;0;19,24017
135;54;01/04/1970;4:55:57;2,5;15,37625;0;19,34921
136;54,4;01/04/1970;4:55:57;2,5;15,31881;0;19,12927
137;54,8;01/04/1970;4:55:57;2,5;15,34343;0;19,13297
138;55,2;01/04/1970;4:55:58;2,5;15,35984;0;19,01099
139;55,6;01/04/1970;4:55:58;2,5;15,40907;0;18,52305
140;56;01/04/1970;4:55:59;2,5;15,36804;0;18,30127
141;56,4;01/04/1970;4:55:59;2,5;15,39266;0;18,34747
142;56,8;01/04/1970;4:55:59;2,5;15,4583;0;18,45282
143;57,2;01/04/1970;4:56:00;2,5;15,31061;0;18,5323
144;57,6;01/04/1970;4:56:00;2,5;15,37625;0;18,65058
145;58;01/04/1970;4:56:01;2,5;15,49112;0;18,59144
146;58,4;01/04/1970;4:56:01;2,5;15,35163;0;19,19581
147;58,8;01/04/1970;4:56:01;2,5;15,4665;0;19,27898
148;59,2;01/04/1970;4:56:02;2,5;15,49112;0;19,38988
149;59,6;01/04/1970;4:56:02;2,5;15,39266;0;19,67266
150;60;01/04/1970;4:56:03;2,5;15,43368;0;19,89999
151;60,4;01/04/1970;4:56:03;2,5;15,4665;0;20,06448
152;60,8;01/04/1970;4:56:03;2,5;15,4665;0;19,79464
153;61,2;01/04/1970;4:56:04;2,5;15,44189;0;19,70223
154;61,6;01/04/1970;4:56:04;2,5;15,53214;0;19,89075
155;62;01/04/1970;4:56:05;2,5;15,53214;0;19,99055
156;62,4;01/04/1970;4:56:05;2,5;15,50753;0;20,18462
157;62,8;01/04/1970;4:56:05;2,5;15,54035;0;20,33432
158;63,2;01/04/1970;4:56:06;2,5;15,56496;0;20,38792
159;63,6;01/04/1970;4:56:06;2,5;15,53214;0;20,32139
160;64;01/04/1970;4:56:07;2,5;15,57317;0;20,33248
161;64,4;01/04/1970;4:56:07;2,5;15,63881;0;20,1994
162;64,8;01/04/1970;4:56:07;2,5;15,4665;0;20,16613
163;65,2;01/04/1970;4:56:08;2,5;15,54855;0;20,1458
164;65,6;01/04/1970;4:56:08;2,5;15,6306;0;20,12917
165;66;01/04/1970;4:56:09;2,5;15,47471;0;19,99055
166;66,4;01/04/1970;4:56:09;2,5;15,60599;0;20,31954
167;66,8;01/04/1970;4:56:09;2,5;15,6306;0;20,37868
168;67,2;01/04/1970;4:56:10;2,5;15,55676;0;20,59862
169;67,6;01/04/1970;4:56:10;2,5;15,60599;0;20,5635
170;68;01/04/1970;4:56:11;2,5;15,66342;0;20,45261
171;68,4;01/04/1970;4:56:11;2,5;15,57317;0;20,29366
172;68,8;01/04/1970;4:56:11;2,5;15,54035;0;20,49882
173;69,2;01/04/1970;4:56:12;2,5;15,66342;0;20,4637
174;69,6;01/04/1970;4:56:12;2,5;15,58958;0;20,58753
175;70;01/04/1970;4:56:13;2,5;15,70445;0;20,59123
176;70,4;01/04/1970;4:56:13;2,5;15,72906;0;20,33432
177;70,8;01/04/1970;4:56:13;2,5;15,68804;0;20,37129
178;71,2;01/04/1970;4:56:14;2,5;15,54035;0;20,32139
179;71,6;01/04/1970;4:56:14;2,5;15,75368;0;20,63004
180;72;01/04/1970;4:56:15;2,5;15,81111;0;20,63744
181;72,4;01/04/1970;4:56:15;2,5;15,56496;0;20,61895
182;72,8;01/04/1970;4:56:15;2,5;15,70445;0;20,56535
183;73,2;01/04/1970;4:56:16;2,5;15,74547;0;20,21788
184;73,6;01/04/1970;4:56:16;2,5;15,48291;0;20,4175
185;74;01/04/1970;4:56:17;2,5;15,68804;0;20,50066
186;74,4;01/04/1970;4:56:17;2,5;15,91778;0;20,3103
187;74,8;01/04/1970;4:56:17;2,5;15,84394;0;20,38977
188;75,2;01/04/1970;4:56:18;2,5;15,86034;0;20,80932
189;75,6;01/04/1970;4:56:18;2,5;16,00804;0;20,75757
190;76;01/04/1970;4:56:19;2,5;15,73727;0;21,00893
191;76,4;01/04/1970;4:56:19;2,5;15,90137;0;20,96088
192;76,8;01/04/1970;4:56:19;2,5;15,48291;0;21,07732
193;77,2;01/04/1970;4:56:20;2,5;15,58137;0;20,9886
194;77,6;01/04/1970;4:56:20;2,5;15,90137;0;20,728
195;78;01/04/1970;4:56:21;2,5;15,85214;0;20,75387
196;78,4;01/04/1970;4:56:21;2,5;15,67983;0;20,68549
197;78,8;01/04/1970;4:56:21;2,5;15,67163;0;20,6208
198;79,2;01/04/1970;4:56:22;2,5;15,74547;0;20,69843
199;79,6;01/04/1970;4:56:22;2,5;15,81111;0;20,88695
200;80;01/04/1970;4:56:23;2,5;15,77009;0;20,80378
201;80,4;01/04/1970;4:56:23;2,5;15,81111;0;20,73169
202;80,8;01/04/1970;4:56:23;2,5;15,83573;0;20,43413
203;81,2;01/04/1970;4:56:24;2,5;15,67983;0;20,38423
204;81,6;01/04/1970;4:56:24;2,5;15,7865;0;20,45446
205;82;01/04/1970;4:56:25;2,5;15,82753;0;20,47109
206;82,4;01/04/1970;4:56:25;2,5;15,66342;0;20,52284
207;82,8;01/04/1970;4:56:25;2,5;15,69624;0;20,67625
