Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4;01/04/1970;6:01:03;4,0;14,7;0,0;17,7
2;0,8;01/04/1970;6:01:03;4,0;14,9;0,0;16,6
3;1,2;01/04/1970;6:01:04;4,0;14,9;0,0;17,7
4;1,6;01/04/1970;6:01:04;4,0;14,9;0,0;17,9
5;2;01/04/1970;6:01:05;4,0;14,9;0,0;18,0
6;2,4;01/04/1970;6:01:05;4,0;14,9;0,0;18,5
7;2,8;01/04/1970;6:01:05;4,0;14,9;0,0;18,1
8;3,2;01/04/1970;6:01:06;4,0;14,9;0,0;18,5
9;3,6;01/04/1970;6:01:06;4,0;15,0;0,0;18,1
10;4;01/04/1970;6:01:07;4,0;15,0;0,0;18,0
11;4,4;01/04/1970;6:01:07;4,0;14,9;0,0;18,3
12;4,8;01/04/1970;6:01:07;4,0;15,1;0,0;18,0
13;5,2;01/04/1970;6:01:08;4,0;15,0;0,0;18,3
14;5,6;01/04/1970;6:01:08;4,0;15,0;0,0;18,3
15;6;01/04/1970;6:01:09;4,0;15,0;0,0;18,3
16;6,4;01/04/1970;6:01:09;4,0;15,0;0,0;18,5
17;6,8;01/04/1970;6:01:09;4,0;15,1;0,0;18,0
18;7,2;01/04/1970;6:01:10;4,0;15,1;0,0;18,3
19;7,6;01/04/1970;6:01:10;4,0;15,1;0,0;18,3
20;8;01/04/1970;6:01:11;4,0;15,0;0,0;18,2
21;8,4;01/04/1970;6:01:11;4,0;15,1;0,0;18,6
22;8,8;01/04/1970;6:01:11;4,0;15,0;0,0;18,1
23;9,2;01/04/1970;6:01:12;4,0;15,1;0,0;18,6
24;9,6;01/04/1970;6:01:12;4,0;15,3;0,0;18,7
25;10;01/04/1970;6:01:13;4,0;15,1;0,0;18,3
26;10,4;01/04/1970;6:01:13;4,0;15,1;0,0;18,7
27;10,8;01/04/1970;6:01:13;4,0;15,2;0,0;18,4
28;11,2;01/04/1970;6:01:14;4,0;15,1;0,0;18,8
29;11,6;01/04/1970;6:01:14;4,0;15,3;0,0;18,8
30;12;01/04/1970;6:01:15;4,0;15,2;0,0;18,6
31;12,4;01/04/1970;6:01:15;4,0;15,2;0,0;19,0
32;12,8;01/04/1970;6:01:15;4,0;15,2;0,0;18,5
33;13,2;01/04/1970;6:01:16;4,0;15,2;0,0;19,0
34;13,6;01/04/1970;6:01:16;4,0;15,3;0,0;18,9
35;14;01/04/1970;6:01:17;4,0;15,2;0,0;18,6
36;14,4;01/04/1970;6:01:17;4,0;15,2;0,0;19,0
37;14,8;01/04/1970;6:01:17;4,0;15,2;0,0;18,6
38;15,2;01/04/1970;6:01:18;4,0;15,3;0,0;18,8
39;15,6;01/04/1970;6:01:18;4,0;15,5;0,0;18,8
40;16;01/04/1970;6:01:19;4,0;15,3;0,0;19,0
41;16,4;01/04/1970;6:01:19;4,0;15,2;0,0;19,2
42;16,8;01/04/1970;6:01:19;4,0;15,3;0,0;18,7
43;17,2;01/04/1970;6:01:20;4,0;15,3;0,0;18,8
44;17,6;01/04/1970;6:01:20;4,0;15,4;0,0;18,9
45;18;01/04/1970;6:01:21;4,0;15,4;0,0;18,8
46;18,4;01/04/1970;6:01:21;4,0;15,3;0,0;19,1
47;18,8;01/04/1970;6:01:21;4,0;15,3;0,0;18,6
48;19,2;01/04/1970;6:01:22;4,0;15,4;0,0;18,6
49;19,6;01/04/1970;6:01:22;4,0;15,4;0,0;18,9
50;20;01/04/1970;6:01:23;4,0;15,4;0,0;18,5
51;20,4;01/04/1970;6:01:23;4,0;15,5;0,0;19,0
52;20,8;01/04/1970;6:01:23;4,0;15,4;0,0;18,8
53;21,2;01/04/1970;6:01:24;4,0;15,4;0,0;18,8
54;21,6;01/04/1970;6:01:24;4,0;15,3;0,0;19,1
55;22;01/04/1970;6:01:25;4,0;15,5;0,0;18,7
56;22,4;01/04/1970;6:01:25;4,0;15,5;0,0;19,1
57;22,8;01/04/1970;6:01:25;4,0;15,5;0,0;18,9
58;23,2;01/04/1970;6:01:26;4,0;15,5;0,0;19,0
59;23,6;01/04/1970;6:01:26;4,0;15,4;0,0;19,1
60;24;01/04/1970;6:01:27;4,0;15,5;0,0;18,7
61;24,4;01/04/1970;6:01:27;4,0;15,6;0,5;19,2
62;24,8;01/04/1970;6:01:27;4,0;15,5;0,5;18,9
63;25,2;01/04/1970;6:01:28;4,0;15,5;0,0;19,0
64;25,6;01/04/1970;6:01:28;4,0;15,5;0,0;19,1
65;26;01/04/1970;6:01:29;4,0;15,5;0,0;18,6
66;26,4;01/04/1970;6:01:29;4,0;15,5;0,0;19,0
67;26,8;01/04/1970;6:01:29;4,0;15,6;0,0;18,7
68;27,2;01/04/1970;6:01:30;4,0;15,5;0,0;18,4
69;27,6;01/04/1970;6:01:30;4,0;15,5;0,0;19,0
70;28;01/04/1970;6:01:31;4,0;15,6;0,0;18,6
71;28,4;01/04/1970;6:01:31;4,0;15,6;0,0;18,9
72;28,8;01/04/1970;6:01:31;4,0;15,6;0,0;18,8
73;29,2;01/04/1970;6:01:32;4,0;15,7;0,0;18,8
74;29,6;01/04/1970;6:01:32;4,0;15,5;0,0;18,9
75;30;01/04/1970;6:01:33;4,0;15,7;0,0;18,4
76;30,4;01/04/1970;6:01:33;4,0;15,8;0,0;18,9
77;30,8;01/04/1970;6:01:33;4,0;15,7;0,0;18,7
78;31,2;01/04/1970;6:01:34;4,0;15,7;0,0;18,7
79;31,6;01/04/1970;6:01:34;4,0;15,7;0,0;19,2
80;32;01/04/1970;6:01:35;4,0;15,7;0,0;18,8
81;32,4;01/04/1970;6:01:35;4,0;15,7;0,0;19,1
82;32,8;01/04/1970;6:01:35;4,0;15,9;0,0;18,9
83;33,2;01/04/1970;6:01:36;4,0;15,7;0,0;18,9
84;33,6;01/04/1970;6:01:36;4,0;15,6;0,0;19,1
85;34;01/04/1970;6:01:37;4,0;15,8;0,0;18,9
86;34,4;01/04/1970;6:01:37;4,0;15,8;0,0;19,0
87;34,8;01/04/1970;6:01:37;4,0;16,0;0,0;19,0
88;35,2;01/04/1970;6:01:38;4,0;15,8;0,0;18,9
89;35,6;01/04/1970;6:01:38;4,0;15,8;0,0;19,3
90;36;01/04/1970;6:01:39;4,0;15,8;0,0;18,9
91;36,4;01/04/1970;6:01:39;4,0;15,9;0,0;19,2
92;36,8;01/04/1970;6:01:39;4,0;16,1;0,0;19,1
93;37,2;01/04/1970;6:01:40;4,0;15,8;0,0;19,0
94;37,6;01/04/1970;6:01:40;4,0;15,9;0,0;19,2
95;38;01/04/1970;6:01:41;4,0;15,9;0,0;18,6
96;38,4;01/04/1970;6:01:41;4,0;15,9;0,0;19,0
97;38,8;01/04/1970;6:01:41;4,0;16,1;0,0;19,0
98;39,2;01/04/1970;6:01:42;4,0;15,9;0,0;18,6
99;39,6;01/04/1970;6:01:42;4,0;15,7;0,0;19,3
100;40;01/04/1970;6:01:43;4,0;15,9;0,0;19,1
101;40,4;01/04/1970;6:01:43;4,0;16,0;0,0;19,0
102;40,8;01/04/1970;6:01:43;4,0;16,1;0,0;18,8
103;41,2;01/04/1970;6:01:44;4,0;15,9;0,0;18,6
104;41,6;01/04/1970;6:01:44;4,0;15,9;0,0;19,1
105;42;01/04/1970;6:01:45;4,0;15,9;0,0;18,8
106;42,4;01/04/1970;6:01:45;4,0;16,0;0,0;18,9
107;42,8;01/04/1970;6:01:45;4,0;16,0;0,0;19,1
108;43,2;01/04/1970;6:01:46;4,0;15,9;0,0;18,6
109;43,6;01/04/1970;6:01:46;4,0;15,9;0,0;18,9
110;44;01/04/1970;6:01:47;4,0;16,1;0,0;18,6
111;44,4;01/04/1970;6:01:47;4,0;15,9;0,0;18,9
112;44,8;01/04/1970;6:01:47;4,0;15,9;0,0;18,9
113;45,2;01/04/1970;6:01:48;4,0;16,1;0,0;18,6
114;45,6;01/04/1970;6:01:48;4,0;16,0;0,0;19,3
115;46;01/04/1970;6:01:49;4,0;16,0;0,0;18,9
116;46,4;01/04/1970;6:01:49;4,0;16,1;0,0;19,0
117;46,8;01/04/1970;6:01:49;4,0;16,0;0,0;19,2
118;47,2;01/04/1970;6:01:50;4,0;16,0;0,0;18,7
119;47,6;01/04/1970;6:01:50;4,0;16,1;0,0;19,0
120;48;01/04/1970;6:01:51;4,0;16,0;0,0;18,8
121;48,4;01/04/1970;6:01:51;4,0;16,1;0,0;18,8
122;48,8;01/04/1970;6:01:51;4,0;16,0;0,0;19,1
123;49,2;01/04/1970;6:01:52;4,0;16,1;0,0;18,8
124;49,6;01/04/1970;6:01:52;4,0;16,1;0,0;19,0
125;50;01/04/1970;6:01:53;4,0;16,1;0,0;18,6
126;50,4;01/04/1970;6:01:53;4,0;16,0;0,0;18,7
127;50,8;01/04/1970;6:01:53;4,0;16,0;0,0;19,0
128;51,2;01/04/1970;6:01:54;4,0;16,2;0,0;18,7
129;51,6;01/04/1970;6:01:54;4,0;16,0;0,0;19,1
130;52;01/04/1970;6:01:55;4,0;16,1;0,0;18,8
131;52,4;01/04/1970;6:01:55;4,0;16,2;0,0;18,9
132;52,8;01/04/1970;6:01:55;4,0;16,0;0,0;19,1
133;53,2;01/04/1970;6:01:56;4,0;16,1;0,0;18,6
134;53,6;01/04/1970;6:01:56;4,0;16,2;0,0;19,3
135;54;01/04/1970;6:01:57;4,0;16,2;0,0;19,1
136;54,4;01/04/1970;6:01:57;4,0;16,2;0,0;19,0
137;54,8;01/04/1970;6:01:57;4,0;16,1;0,0;19,4
138;55,2;01/04/1970;6:01:58;4,0;16,2;0,0;18,8
139;55,6;01/04/1970;6:01:58;4,0;16,2;0,0;19,3
140;56;01/04/1970;6:01:59;4,0;16,3;0,0;19,1
141;56,4;01/04/1970;6:01:59;4,0;16,2;0,0;19,0
142;56,8;01/04/1970;6:01:59;4,0;16,2;0,0;19,2
143;57,2;01/04/1970;6:02:00;4,0;16,3;0,0;18,8
144;57,6;01/04/1970;6:02:00;4,0;16,2;0,0;19,0
145;58;01/04/1970;6:02:01;4,0;16,3;0,0;18,9
146;58,4;01/04/1970;6:02:01;4,0;16,3;0,0;18,9
147;58,8;01/04/1970;6:02:01;4,0;16,2;0,0;19,1
148;59,2;01/04/1970;6:02:02;4,0;16,2;0,0;18,7
149;59,6;01/04/1970;6:02:02;4,0;16,3;0,0;19,0
150;60;01/04/1970;6:02:03;4,0;16,4;0,0;18,9
151;60,4;01/04/1970;6:02:03;4,0;16,3;0,0;18,9
152;60,8;01/04/1970;6:02:03;4,0;16,3;0,0;19,1
153;61,2;01/04/1970;6:02:04;4,0;16,4;0,0;18,7
154;61,6;01/04/1970;6:02:04;4,0;16,3;0,0;19,2
155;62;01/04/1970;6:02:05;4,0;16,3;0,0;19,0
156;62,4;01/04/1970;6:02:05;4,0;16,4;0,0;18,9
157;62,8;01/04/1970;6:02:05;4,0;16,2;0,0;19,2
158;63,2;01/04/1970;6:02:06;4,0;16,4;0,0;18,6
159;63,6;01/04/1970;6:02:06;4,0;16,4;0,0;19,0
160;64;01/04/1970;6:02:07;4,0;16,4;0,0;19,0
161;64,4;01/04/1970;6:02:07;4,0;16,4;0,0;18,8
162;64,8;01/04/1970;6:02:07;4,0;16,4;0,0;19,1
163;65,2;01/04/1970;6:02:08;4,0;16,3;0,0;18,8
164;65,6;01/04/1970;6:02:08;4,0;16,4;0,0;18,9
165;66;01/04/1970;6:02:09;4,0;16,6;0,0;19,0
166;66,4;01/04/1970;6:02:09;4,0;16,4;0,0;19,0
167;66,8;01/04/1970;6:02:09;4,0;16,4;0,0;19,1
168;67,2;01/04/1970;6:02:10;4,0;16,5;0,0;18,9
169;67,6;01/04/1970;6:02:10;4,0;16,4;0,0;19,1
170;68;01/04/1970;6:02:11;4,0;16,5;0,0;19,2
171;68,4;01/04/1970;6:02:11;4,0;16,5;0,0;19,1
172;68,8;01/04/1970;6:02:11;4,0;16,4;0,0;19,4
173;69,2;01/04/1970;6:02:12;4,0;16,4;0,0;18,9
174;69,6;01/04/1970;6:02:12;4,0;16,5;0,0;18,8
175;70;01/04/1970;6:02:13;4,0;16,4;0,0;19,0
176;70,4;01/04/1970;6:02:13;4,0;16,4;0,0;18,9
177;70,8;01/04/1970;6:02:13;4,0;16,5;0,0;19,1
178;71,2;01/04/1970;6:02:14;4,0;16,5;0,0;18,6
179;71,6;01/04/1970;6:02:14;4,0;16,4;0,0;19,0
180;72;01/04/1970;6:02:15;4,0;16,6;0,0;19,2
181;72,4;01/04/1970;6:02:15;4,0;16,5;0,0;19,0
