Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4;01/04/1970;2:03:08;0,5;14,7;0,5;6,5
2;0,8;01/04/1970;2:03:08;0,5;14,7;0,5;6,5
3;1,2;01/04/1970;2:03:09;0,5;14,8;0,5;6,5
4;1,6;01/04/1970;2:03:09;0,5;14,8;0,5;6,5
5;2;01/04/1970;2:03:09;0,5;14,8;0,5;6,5
6;2,4;01/04/1970;2:03:10;0,5;14,8;0,5;6,5
7;2,8;01/04/1970;2:03:10;0,5;14,8;0,5;6,5
8;3,2;01/04/1970;2:03:11;0,5;14,7;0,5;6,5
9;3,6;01/04/1970;2:03:11;0,5;14,8;0,5;6,5
10;4;01/04/1970;2:03:11;0,5;14,8;0,5;8,9
11;4,4;01/04/1970;2:03:12;0,5;14,7;0,5;10,2
12;4,8;01/04/1970;2:03:12;0,5;14,8;0,5;9,7
13;5,2;01/04/1970;2:03:13;0,5;14,8;0,5;13,0
14;5,6;01/04/1970;2:03:13;0,5;14,7;0,5;18,7
15;6;01/04/1970;2:03:13;0,5;14,8;0,5;22,1
16;6,4;01/04/1970;2:03:14;0,5;14,8;0,5;18,9
17;6,8;01/04/1970;2:03:14;0,5;14,7;0,5;14,8
18;7,2;01/04/1970;2:03:15;0,5;14,7;0,5;15,1
19;7,6;01/04/1970;2:03:15;0,5;14,9;0,5;16,2
20;8;01/04/1970;2:03:15;0,5;14,7;0,5;18,1
21;8,4;01/04/1970;2:03:16;0,5;14,7;0,5;15,6
22;8,8;01/04/1970;2:03:16;0,5;14,8;0,5;12,8
23;9,2;01/04/1970;2:03:17;0,5;14,8;0,5;15,0
24;9,6;01/04/1970;2:03:17;0,5;14,7;0,5;19,1
25;10;01/04/1970;2:03:17;0,5;14,8;0,5;20,8
26;10,4;01/04/1970;2:03:18;0,5;14,8;0,5;17,8
27;10,8;01/04/1970;2:03:18;0,5;14,7;0,5;15,1
28;11,2;01/04/1970;2:03:19;0,5;14,8;0,5;16,4
29;11,6;01/04/1970;2:03:19;0,5;14,8;0,5;20,1
30;12;01/04/1970;2:03:19;0,5;14,7;0,5;21,1
31;12,4;01/04/1970;2:03:20;0,5;14,8;0,5;18,3
32;12,8;01/04/1970;2:03:20;0,5;14,8;0,5;15,7
33;13,2;01/04/1970;2:03:21;0,5;14,7;0,5;17,6
34;13,6;01/04/1970;2:03:21;0,5;14,8;0,5;20,8
35;14;01/04/1970;2:03:21;0,5;14,8;0,5;21,7
36;14,4;01/04/1970;2:03:22;0,5;14,7;0,5;19,1
37;14,8;01/04/1970;2:03:22;0,5;14,8;0,5;16,5
38;15,2;01/04/1970;2:03:23;0,5;14,8;0,5;18,3
39;15,6;01/04/1970;2:03:23;0,5;14,8;0,5;21,0
40;16;01/04/1970;2:03:23;0,5;14,8;0,5;21,8
