Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2
1;0,4; 1/04/1970; 2:25:24;1,0;14,6;   0.000000E+00;18,4
2;0,8; 1/04/1970; 2:25:25;1,0;14,7;   0.000000E+00;20,6
3;1,2; 1/04/1970; 2:25:25;1,0;14,6;   0.000000E+00;20,4
4;1,6; 1/04/1970; 2:25:25;1,0;14,6;   0.000000E+00;18,8
5;2; 1/04/1970; 2:25:26;1,0;14,7;0,2;21,7
6;2,4; 1/04/1970; 2:25:26;1,0;14,6;0,2;18,9
7;2,8; 1/04/1970; 2:25:27;1,0;14,6;0,2;20,9
8;3,2; 1/04/1970; 2:25:27;1,0;14,6;0,2;20,6
9;3,6; 1/04/1970; 2:25:27;1,0;14,6;0,2;19,1
10;4; 1/04/1970; 2:25:28;1,0;14,5;0,2;22,0
11;4,4; 1/04/1970; 2:25:28;1,0;14,7;0,2;19,2
12;4,8; 1/04/1970; 2:25:29;1,0;14,7;0,2;20,9
13;5,2; 1/04/1970; 2:25:29;1,0;14,6;0,2;20,2
14;5,6; 1/04/1970; 2:25:29;1,0;14,7;0,2;18,8
15;6; 1/04/1970; 2:25:30;1,0;14,6;0,2;21,5
16;6,4; 1/04/1970; 2:25:30;1,0;14,6;0,2;19,3
17;6,8; 1/04/1970; 2:25:31;1,0;14,6;0,2;21,2
18;7,2; 1/04/1970; 2:25:31;1,0;14,7;0,2;20,8
19;7,6; 1/04/1970; 2:25:31;1,0;14,6;0,2;19,0
20;8; 1/04/1970; 2:25:32;1,0;14,6;0,2;21,8
21;8,4; 1/04/1970; 2:25:32;1,0;14,7;0,2;19,3
22;8,8; 1/04/1970; 2:25:33;1,0;14,6;0,2;21,1
23;9,2; 1/04/1970; 2:25:33;1,0;14,6;0,2;20,9
24;9,6; 1/04/1970; 2:25:33;1,0;14,7;0,2;19,2
25;10; 1/04/1970; 2:25:34;1,0;14,5;0,2;22,0
26;10,4; 1/04/1970; 2:25:34;1,0;14,6;0,2;19,1
27;10,8; 1/04/1970; 2:25:35;1,0;14,7;0,2;21,1
28;11,2; 1/04/1970; 2:25:35;1,0;14,6;0,2;20,9
29;11,6; 1/04/1970; 2:25:35;1,0;14,6;0,2;19,0
30;12; 1/04/1970; 2:25:36;1,0;14,7;0,2;22,0
31;12,4; 1/04/1970; 2:25:36;1,0;14,7;0,2;19,2
32;12,8; 1/04/1970; 2:25:37;1,0;14,5;0,2;21,1
33;13,2; 1/04/1970; 2:25:37;1,0;14,7;0,2;20,9
34;13,6; 1/04/1970; 2:25:37;1,0;14,7;0,2;19,2
35;14; 1/04/1970; 2:25:38;1,0;14,5;0,2;22,1
36;14,4; 1/04/1970; 2:25:38;1,0;14,7;0,2;19,3
37;14,8; 1/04/1970; 2:25:39;1,0;14,7;0,2;20,8
38;15,2; 1/04/1970; 2:25:39;1,0;14,6;0,2;20,3
39;15,6; 1/04/1970; 2:25:39;1,0;14,6;0,2;18,6
40;16; 1/04/1970; 2:25:40;1,0;14,7;0,2;21,8
41;16,4; 1/04/1970; 2:25:40;1,0;14,6;0,2;19,4
42;16,8; 1/04/1970; 2:25:41;1,0;14,6;0,2;20,9
43;17,2; 1/04/1970; 2:25:41;1,0;14,7;0,2;20,7
44;17,6; 1/04/1970; 2:25:41;1,0;14,6;0,2;18,9
45;18; 1/04/1970; 2:25:42;1,0;14,6;0,2;21,8
46;18,4; 1/04/1970; 2:25:42;1,0;14,7;0,2;19,4
47;18,8; 1/04/1970; 2:25:43;1,0;14,7;0,2;20,9
48;19,2; 1/04/1970; 2:25:43;1,0;14,7;0,2;20,9
49;19,6; 1/04/1970; 2:25:43;1,0;14,7;0,2;19,2
50;20; 1/04/1970; 2:25:44;1,0;14,6;0,2;22,2
51;20,4; 1/04/1970; 2:25:44;1,0;14,7;0,2;19,6
52;20,8; 1/04/1970; 2:25:45;1,0;14,7;0,2;21,1
53;21,2; 1/04/1970; 2:25:45;1,0;14,8;0,2;20,7
54;21,6; 1/04/1970; 2:25:45;1,0;14,6;0,2;18,7
55;22; 1/04/1970; 2:25:46;1,0;14,6;0,2;22,0
56;22,4; 1/04/1970; 2:25:46;1,0;14,7;0,2;19,6
57;22,8; 1/04/1970; 2:25:47;1,0;14,6;0,2;21,2
58;23,2; 1/04/1970; 2:25:47;1,0;14,7;0,2;20,8
59;23,6; 1/04/1970; 2:25:47;1,0;14,7;0,2;18,7
60;24; 1/04/1970; 2:25:48;1,0;14,6;0,2;21,4
61;24,4; 1/04/1970; 2:25:48;1,0;14,7;0,2;18,7
62;24,8; 1/04/1970; 2:25:49;1,0;14,7;0,2;20,4
63;25,2; 1/04/1970; 2:25:49;1,0;14,6;0,2;20,6
64;25,6; 1/04/1970; 2:25:49;1,0;14,7;0,2;18,9
65;26; 1/04/1970; 2:25:50;1,0;14,6;0,2;22,1
66;26,4; 1/04/1970; 2:25:50;1,0;14,6;0,2;19,5
67;26,8; 1/04/1970; 2:25:51;1,0;14,7;0,2;20,9
68;27,2; 1/04/1970; 2:25:51;1,0;14,8;0,2;20,6
69;27,6; 1/04/1970; 2:25:51;1,0;14,7;0,2;18,7
70;28; 1/04/1970; 2:25:52;1,0;14,6;0,2;21,8
71;28,4; 1/04/1970; 2:25:52;1,0;14,7;0,2;19,0
72;28,8; 1/04/1970; 2:25:53;1,0;14,7;0,2;20,8
73;29,2; 1/04/1970; 2:25:53;1,0;14,7;0,2;20,7
74;29,6; 1/04/1970; 2:25:53;1,0;14,7;0,2;18,7
75;30; 1/04/1970; 2:25:54;1,0;14,7;0,2;21,8
76;30,4; 1/04/1970; 2:25:54;1,0;14,7;0,2;19,4
77;30,8; 1/04/1970; 2:25:55;1,0;14,7;0,2;20,8
78;31,2; 1/04/1970; 2:25:55;1,0;14,8;0,2;20,7
79;31,6; 1/04/1970; 2:25:55;1,0;14,7;0,2;18,5
80;32; 1/04/1970; 2:25:56;1,0;14,8;0,2;21,6
81;32,4; 1/04/1970; 2:25:56;1,0;14,7;0,2;19,2
82;32,8; 1/04/1970; 2:25:57;1,0;14,7;0,2;20,7
83;33,2; 1/04/1970; 2:25:57;1,0;14,7;0,2;20,8
84;33,6; 1/04/1970; 2:25:57;1,0;14,8;0,2;18,8
85;34; 1/04/1970; 2:25:58;1,0;14,7;0,2;21,8
86;34,4; 1/04/1970; 2:25:58;1,0;14,7;0,2;19,1
87;34,8; 1/04/1970; 2:25:59;1,0;14,8;0,2;20,9
88;35,2; 1/04/1970; 2:25:59;1,0;14,8;0,2;20,4
89;35,6; 1/04/1970; 2:25:59;1,0;14,7;0,2;18,2
90;36; 1/04/1970; 2:26:00;1,0;15,0;0,2;21,7
91;36,4; 1/04/1970; 2:26:00;1,0;14,8;0,2;19,2
92;36,8; 1/04/1970; 2:26:01;1,0;14,7;0,2;20,6
93;37,2; 1/04/1970; 2:26:01;1,0;14,8;0,2;20,7
94;37,6; 1/04/1970; 2:26:01;1,0;14,8;0,2;18,5
95;38; 1/04/1970; 2:26:02;1,0;14,7;0,2;21,8
96;38,4; 1/04/1970; 2:26:02;1,0;14,7;0,2;19,5
97;38,8; 1/04/1970; 2:26:03;1,0;14,8;0,2;20,8
98;39,2; 1/04/1970; 2:26:03;1,0;14,7;0,2;20,8
99;39,6; 1/04/1970; 2:26:03;1,0;14,8;0,2;18,7
100;40; 1/04/1970; 2:26:04;1,0;14,8;0,2;21,9
101;40,4; 1/04/1970; 2:26:04;1,0;14,7;0,2;19,3
102;40,8; 1/04/1970; 2:26:05;1,0;14,8;0,2;20,5
103;41,2; 1/04/1970; 2:26:05;1,0;14,8;0,2;21,0
104;41,6; 1/04/1970; 2:26:05;1,0;14,8;0,2;18,6
105;42; 1/04/1970; 2:26:06;1,0;14,7;0,2;22,1
106;42,4; 1/04/1970; 2:26:06;1,0;14,8;0,2;19,7
107;42,8; 1/04/1970; 2:26:07;1,0;14,8;0,2;20,9
108;43,2; 1/04/1970; 2:26:07;1,0;14,8;0,2;21,2
109;43,6; 1/04/1970; 2:26:07;1,0;14,8;0,2;18,7
110;44; 1/04/1970; 2:26:08;1,0;14,8;0,2;21,9
111;44,4; 1/04/1970; 2:26:08;1,0;14,7;0,2;20,0
112;44,8; 1/04/1970; 2:26:09;1,0;14,8;0,2;21,1
113;45,2; 1/04/1970; 2:26:09;1,0;14,8;0,2;21,3
114;45,6; 1/04/1970; 2:26:09;1,0;14,7;0,2;18,7
115;46; 1/04/1970; 2:26:10;1,0;14,8;0,2;21,7
116;46,4; 1/04/1970; 2:26:10;1,0;14,8;0,2;19,5
117;46,8; 1/04/1970; 2:26:11;1,0;14,7;0,2;20,6
118;47,2; 1/04/1970; 2:26:11;1,0;14,8;0,2;20,9
119;47,6; 1/04/1970; 2:26:11;1,0;14,8;0,2;18,5
120;48; 1/04/1970; 2:26:12;1,0;14,7;0,2;21,7
121;48,4; 1/04/1970; 2:26:12;1,0;14,7;0,2;19,6
122;48,8; 1/04/1970; 2:26:13;1,0;14,8;0,2;20,7
123;49,2; 1/04/1970; 2:26:13;1,0;14,8;0,2;20,8
124;49,6; 1/04/1970; 2:26:13;1,0;14,8;0,2;18,2
125;50; 1/04/1970; 2:26:14;1,0;14,8;0,2;21,5
126;50,4; 1/04/1970; 2:26:14;1,0;14,9;0,2;19,6
127;50,8; 1/04/1970; 2:26:15;1,0;14,8;0,2;20,4
128;51,2; 1/04/1970; 2:26:15;1,0;14,8;0,2;21,1
129;51,6; 1/04/1970; 2:26:15;1,0;14,9;0,2;18,7
130;52; 1/04/1970; 2:26:16;1,0;14,8;0,2;21,8
131;52,4; 1/04/1970; 2:26:16;1,0;14,8;0,2;19,4
132;52,8; 1/04/1970; 2:26:17;1,0;14,8;0,2;20,3
133;53,2; 1/04/1970; 2:26:17;1,0;14,8;0,2;21,0
134;53,6; 1/04/1970; 2:26:17;1,0;14,8;0,2;18,6
135;54; 1/04/1970; 2:26:18;1,0;14,8;0,2;21,7
136;54,4; 1/04/1970; 2:26:18;1,0;14,8;0,2;19,3
137;54,8; 1/04/1970; 2:26:19;1,0;14,8;0,2;20,3
138;55,2; 1/04/1970; 2:26:19;1,0;14,9;0,2;20,8
139;55,6; 1/04/1970; 2:26:19;1,0;14,9;0,2;18,2
140;56; 1/04/1970; 2:26:20;1,0;14,8;0,2;21,5
141;56,4; 1/04/1970; 2:26:20;1,0;14,9;0,2;19,5
142;56,8; 1/04/1970; 2:26:21;1,0;14,9;0,2;20,5
143;57,2; 1/04/1970; 2:26:21;1,0;14,8;0,2;21,0
144;57,6; 1/04/1970; 2:26:21;1,0;14,8;0,2;18,5
145;58; 1/04/1970; 2:26:22;1,0;14,9;0,2;21,6
146;58,4; 1/04/1970; 2:26:22;1,0;14,8;0,2;19,4
147;58,8; 1/04/1970; 2:26:23;1,0;14,8;0,2;20,5
148;59,2; 1/04/1970; 2:26:23;1,0;14,9;0,2;20,9
149;59,6; 1/04/1970; 2:26:23;1,0;14,8;0,2;18,5
150;60; 1/04/1970; 2:26:24;1,0;14,8;0,2;21,7
151;60,4; 1/04/1970; 2:26:24;1,0;14,9;0,2;19,4
152;60,8; 1/04/1970; 2:26:25;1,0;14,8;0,2;20,6
153;61,2; 1/04/1970; 2:26:25;1,0;14,9;0,2;21,3
154;61,6; 1/04/1970; 2:26:25;1,0;14,9;0,2;18,5
155;62; 1/04/1970; 2:26:26;1,0;14,8;0,2;21,7
156;62,4; 1/04/1970; 2:26:26;1,0;14,9;0,2;19,5
157;62,8; 1/04/1970; 2:26:27;1,0;14,9;0,2;20,5
158;63,2; 1/04/1970; 2:26:27;1,0;14,9;0,2;21,3
159;63,6; 1/04/1970; 2:26:27;1,0;14,8;0,2;18,8
160;64; 1/04/1970; 2:26:28;1,0;14,9;0,2;21,4
161;64,4; 1/04/1970; 2:26:28;1,0;14,9;0,2;19,4
162;64,8; 1/04/1970; 2:26:29;1,0;14,8;0,2;20,4
163;65,2; 1/04/1970; 2:26:29;1,0;14,9;0,2;21,3
164;65,6; 1/04/1970; 2:26:29;1,0;14,9;0,2;18,7
165;66; 1/04/1970; 2:26:30;1,0;14,8;0,2;21,6
166;66,4; 1/04/1970; 2:26:30;1,0;14,8;0,2;19,7
167;66,8; 1/04/1970; 2:26:31;1,0;14,9;0,2;20,3
168;67,2; 1/04/1970; 2:26:31;1,0;14,9;0,2;21,4
169;67,6; 1/04/1970; 2:26:31;1,0;14,9;0,2;18,7
170;68; 1/04/1970; 2:26:32;1,0;14,9;0,2;21,8
171;68,4; 1/04/1970; 2:26:32;1,0;14,8;0,2;19,5
172;68,8; 1/04/1970; 2:26:33;1,0;14,9;0,2;20,2
173;69,2; 1/04/1970; 2:26:33;1,0;14,9;0,2;21,0
174;69,6; 1/04/1970; 2:26:33;1,0;14,8;0,2;18,8
175;70; 1/04/1970; 2:26:34;1,0;14,9;0,2;21,6
176;70,4; 1/04/1970; 2:26:34;1,0;14,9;0,2;19,7
177;70,8; 1/04/1970; 2:26:35;1,0;14,9;0,2;20,1
178;71,2; 1/04/1970; 2:26:35;1,0;14,9;0,2;21,2
179;71,6; 1/04/1970; 2:26:35;1,0;14,9;0,2;18,4
180;72; 1/04/1970; 2:26:36;1,0;14,9;0,2;21,7
181;72,4; 1/04/1970; 2:26:36;1,0;14,8;0,2;19,8
182;72,8; 1/04/1970; 2:26:37;1,0;14,9;0,2;20,3
183;73,2; 1/04/1970; 2:26:37;1,0;15,0;0,2;21,2
184;73,6; 1/04/1970; 2:26:37;1,0;14,8;0,2;18,3
185;74; 1/04/1970; 2:26:38;1,0;14,9;0,2;21,6
186;74,4; 1/04/1970; 2:26:38;1,0;14,9;0,2;19,5
187;74,8; 1/04/1970; 2:26:39;1,0;14,9;0,2;20,1
188;75,2; 1/04/1970; 2:26:39;1,0;14,9;0,2;20,7
189;75,6; 1/04/1970; 2:26:39;1,0;14,9;0,2;18,0
190;76; 1/04/1970; 2:26:40;1,0;14,9;0,2;21,3
191;76,4; 1/04/1970; 2:26:40;1,0;14,9;0,2;19,2
192;76,8; 1/04/1970; 2:26:41;1,0;14,9;0,2;19,8
193;77,2; 1/04/1970; 2:26:41;1,0;14,9;0,2;21,0
194;77,6; 1/04/1970; 2:26:41;1,0;14,9;0,2;18,5
195;78; 1/04/1970; 2:26:42;1,0;14,9;0,2;21,6
196;78,4; 1/04/1970; 2:26:42;1,0;14,9;0,2;19,9
197;78,8; 1/04/1970; 2:26:43;1,0;14,9;0,2;20,3
198;79,2; 1/04/1970; 2:26:43;1,0;14,9;0,2;21,4
199;79,6; 1/04/1970; 2:26:43;1,0;15,0;0,2;18,9
200;80; 1/04/1970; 2:26:44;1,0;14,8;0,2;22,1
201;80,4; 1/04/1970; 2:26:44;1,0;14,9;0,2;20,1
202;80,8; 1/04/1970; 2:26:45;1,0;15,0;0,2;20,4
203;81,2; 1/04/1970; 2:26:45;1,0;14,8;0,2;21,3
204;81,6; 1/04/1970; 2:26:45;1,0;14,9;0,2;18,4
205;82; 1/04/1970; 2:26:46;1,0;15,0;0,2;21,5
206;82,4; 1/04/1970; 2:26:46;1,0;14,9;0,2;19,6
207;82,8; 1/04/1970; 2:26:47;1,0;14,9;0,2;19,8
208;83,2; 1/04/1970; 2:26:47;1,0;14,9;0,2;21,2
209;83,6; 1/04/1970; 2:26:47;1,0;14,9;0,2;18,9
210;84; 1/04/1970; 2:26:48;1,0;14,9;0,2;22,0
211;84,4; 1/04/1970; 2:26:48;1,0;14,9;0,2;20,2
212;84,8; 1/04/1970; 2:26:49;1,0;14,9;0,2;20,2
213;85,2; 1/04/1970; 2:26:49;1,0;14,9;0,2;21,6
214;85,6; 1/04/1970; 2:26:49;1,0;14,9;0,2;18,5
215;86; 1/04/1970; 2:26:50;1,0;14,9;0,2;21,4
216;86,4; 1/04/1970; 2:26:50;1,0;14,9;0,2;19,8
217;86,8; 1/04/1970; 2:26:51;1,0;15,0;0,2;20,1
218;87,2; 1/04/1970; 2:26:51;1,0;15,0;0,2;21,5
219;87,6; 1/04/1970; 2:26:51;1,0;14,9;0,2;18,7
220;88; 1/04/1970; 2:26:52;1,0;14,9;0,2;21,7
221;88,4; 1/04/1970; 2:26:52;1,0;15,0;0,2;20,0
222;88,8; 1/04/1970; 2:26:53;1,0;14,9;0,2;20,1
223;89,2; 1/04/1970; 2:26:53;1,0;15,0;0,2;21,4
224;89,6; 1/04/1970; 2:26:53;1,0;15,0;0,2;18,3
225;90; 1/04/1970; 2:26:54;1,0;14,9;0,2;21,5
226;90,4; 1/04/1970; 2:26:54;1,0;14,9;0,2;19,7
227;90,8; 1/04/1970; 2:26:55;1,0;15,0;0,2;20,1
228;91,2; 1/04/1970; 2:26:55;1,0;14,9;0,2;21,3
229;91,6; 1/04/1970; 2:26:55;1,0;14,9;0,2;18,8
230;92; 1/04/1970; 2:26:56;1,0;15,0;0,2;21,8
231;92,4; 1/04/1970; 2:26:56;1,0;15,0;0,2;20,2
232;92,8; 1/04/1970; 2:26:57;1,0;14,9;0,2;20,2
233;93,2; 1/04/1970; 2:26:57;1,0;14,9;0,2;21,5
234;93,6; 1/04/1970; 2:26:57;1,0;15,0;0,2;18,7
235;94; 1/04/1970; 2:26:58;1,0;14,9;0,2;21,8
236;94,4; 1/04/1970; 2:26:58;1,0;15,0;0,2;20,2
237;94,8; 1/04/1970; 2:26:59;1,0;15,1;0,2;20,1
238;95,2; 1/04/1970; 2:26:59;1,0;14,9;0,2;21,5
239;95,6; 1/04/1970; 2:26:59;1,0;15,0;0,2;18,7
240;96; 1/04/1970; 2:27:00;1,0;15,1;0,2;21,5
241;96,4; 1/04/1970; 2:27:00;1,0;15,0;0,2;19,7
242;96,8; 1/04/1970; 2:27:01;1,0;15,0;0,2;19,8
243;97,2; 1/04/1970; 2:27:01;1,0;15,0;0,2;21,1
244;97,6; 1/04/1970; 2:27:01;1,0;15,0;0,2;18,4
245;98; 1/04/1970; 2:27:02;1,0;15,0;0,2;21,2
246;98,4; 1/04/1970; 2:27:02;1,0;15,0;0,2;19,9
247;98,8; 1/04/1970; 2:27:03;1,0;15,0;0,2;20,0
248;99,2; 1/04/1970; 2:27:03;1,0;15,0;0,2;21,2
249;99,6; 1/04/1970; 2:27:03;1,0;15,0;0,2;18,3
250;100; 1/04/1970; 2:27:04;1,0;15,0;0,2;21,3
251;100,4; 1/04/1970; 2:27:04;1,0;15,0;0,2;19,9
252;100,8; 1/04/1970; 2:27:05;1,0;15,0;0,2;19,9
253;101,2; 1/04/1970; 2:27:05;1,0;15,1;0,2;21,4
254;101,6; 1/04/1970; 2:27:05;1,0;15,0;0,2;18,5
255;102; 1/04/1970; 2:27:06;1,0;15,0;0,2;21,3
256;102,4; 1/04/1970; 2:27:06;1,0;15,1;0,2;19,6
257;102,8; 1/04/1970; 2:27:07;1,0;15,0;0,2;19,9
258;103,2; 1/04/1970; 2:27:07;1,0;15,0;0,2;21,5
259;103,6; 1/04/1970; 2:27:07;1,0;15,1;0,2;18,4
260;104; 1/04/1970; 2:27:08;1,0;14,9;0,2;21,3
261;104,4; 1/04/1970; 2:27:08;1,0;15,0;0,2;19,8
262;104,8; 1/04/1970; 2:27:09;1,0;15,1;0,2;19,8
263;105,2; 1/04/1970; 2:27:09;1,0;15,0;0,2;21,2
264;105,6; 1/04/1970; 2:27:09;1,0;15,0;0,2;18,5
265;106; 1/04/1970; 2:27:10;1,0;15,0;0,2;21,5
266;106,4; 1/04/1970; 2:27:10;1,0;15,0;0,2;19,8
267;106,8; 1/04/1970; 2:27:11;1,0;15,0;0,2;19,6
268;107,2; 1/04/1970; 2:27:11;1,0;15,0;0,2;21,1
269;107,6; 1/04/1970; 2:27:11;1,0;15,1;0,2;18,4
270;108; 1/04/1970; 2:27:12;1,0;15,0;0,2;21,0
271;108,4; 1/04/1970; 2:27:12;1,0;15,0;0,2;19,6
272;108,8; 1/04/1970; 2:27:13;1,0;15,1;0,2;19,8
273;109,2; 1/04/1970; 2:27:13;1,0;15,0;0,2;21,4
274;109,6; 1/04/1970; 2:27:13;1,0;15,0;0,2;18,4
275;110; 1/04/1970; 2:27:14;1,0;15,1;0,2;21,2
276;110,4; 1/04/1970; 2:27:14;1,0;15,0;0,2;19,7
277;110,8; 1/04/1970; 2:27:15;1,0;15,0;0,2;19,5
278;111,2; 1/04/1970; 2:27:15;1,0;15,1;0,2;21,2
279;111,6; 1/04/1970; 2:27:15;1,0;15,0;0,2;18,4
280;112; 1/04/1970; 2:27:16;1,0;15,0;0,2;21,2
281;112,4; 1/04/1970; 2:27:16;1,0;15,1;0,2;20,1
282;112,8; 1/04/1970; 2:27:17;1,0;15,0;0,2;19,6
283;113,2; 1/04/1970; 2:27:17;1,0;15,0;0,2;21,3
284;113,6; 1/04/1970; 2:27:17;1,0;15,0;0,2;18,6
285;114; 1/04/1970; 2:27:18;1,0;15,0;0,2;21,4
286;114,4; 1/04/1970; 2:27:18;1,0;15,0;0,2;20,1
287;114,8; 1/04/1970; 2:27:19;1,0;15,1;0,2;19,6
288;115,2; 1/04/1970; 2:27:19;1,0;15,1;0,2;21,4
289;115,6; 1/04/1970; 2:27:19;1,0;15,0;0,2;18,5
290;116; 1/04/1970; 2:27:20;1,0;15,0;0,2;21,4
291;116,4; 1/04/1970; 2:27:20;1,0;15,1;0,2;20,2
292;116,8; 1/04/1970; 2:27:21;1,0;15,0;0,2;19,6
293;117,2; 1/04/1970; 2:27:21;1,0;15,1;0,2;21,7
294;117,6; 1/04/1970; 2:27:21;1,0;15,1;0,2;19,1
295;118; 1/04/1970; 2:27:22;1,0;15,0;0,2;21,6
